fips,date,state,country,county,aggregate_level,raw_search,smoothed_search
01,2020-02-01,AL,USA,,state,10.2884738063,2.01685568535
01,2020-02-02,AL,USA,,state,10.3438165311,4.43928412901
01,2020-02-03,AL,USA,,state,33.3003940732,12.6806915643
01,2020-02-04,AL,USA,,state,0,10.9116167376
01,2020-02-05,AL,USA,,state,0,9.0400615261
01,2020-02-06,AL,USA,,state,8.7874009426,9.51065301976
01,2020-02-07,AL,USA,,state,0,7.42670621882
01,2020-02-08,AL,USA,,state,0,5.47045342988
01,2020-02-09,AL,USA,,state,0,3.71677721872
01,2020-02-10,AL,USA,,state,0,2.21760593618
01,2020-02-11,AL,USA,,state,0,1.00021610152
01,2020-02-12,AL,USA,,state,17.7747457863,4.82209550891
01,2020-02-13,AL,USA,,state,0,3.58239508194
01,2020-02-14,AL,USA,,state,0,2.52082381996
01,2020-02-15,AL,USA,,state,0,1.63357714939
01,2020-02-16,AL,USA,,state,0,0.911867157982
01,2020-02-17,AL,USA,,state,0,0.343471564071
01,2020-02-18,AL,USA,,state,9.43610202574,2.43740683959
01,2020-02-19,AL,USA,,state,0,1.82383494103
01,2020-02-20,AL,USA,,state,0,1.28366590795
01,2020-02-21,AL,USA,,state,0,0.818621761098
01,2020-02-22,AL,USA,,state,0,0.42987617834
01,2020-02-23,AL,USA,,state,0,0.11701248607
01,2020-02-24,AL,USA,,state,0,0
01,2020-02-25,AL,USA,,state,11.2441299516,2.71296578495
01,2020-02-26,AL,USA,,state,43.0301192958,13.7448350028
01,2020-02-27,AL,USA,,state,0,11.8843632858
01,2020-02-28,AL,USA,,state,0,9.90408540875
01,2020-02-29,AL,USA,,state,0,7.90423941399
01,2020-03-01,AL,USA,,state,13.3503641097,9.55045334952
01,2020-03-02,AL,USA,,state,0,7.35004616072
01,2020-03-03,AL,USA,,state,0,5.3239690481
01,2020-03-04,AL,USA,,state,0,3.53877127642
01,2020-03-05,AL,USA,,state,0,2.03658445647
01,2020-03-06,AL,USA,,state,11.4157183449,3.88792221134
01,2020-03-07,AL,USA,,state,13.6670511113,6.26623089902
01,2020-03-08,AL,USA,,state,13.4951260634,8.38860860648
01,2020-03-09,AL,USA,,state,22.3237859848,12.6089579935
01,2020-03-10,AL,USA,,state,22.5236279612,16.2945339658
01,2020-03-11,AL,USA,,state,16.6105087096,17.7575562671
01,2020-03-12,AL,USA,,state,32.7493576586,23.0798567348
01,2020-03-13,AL,USA,,state,28.0713251358,26.2183941631
01,2020-03-14,AL,USA,,state,27.1387220287,28.3378396017
01,2020-03-15,AL,USA,,state,65.9040026252,40.1543413935
01,2020-03-16,AL,USA,,state,78.7551133567,53.5739704727
01,2020-03-17,AL,USA,,state,57.6424657476,59.0716050377
01,2020-03-18,AL,USA,,state,23.2454992772,53.7936472007
01,2020-03-19,AL,USA,,state,46.0008368974,54.3244551865
01,2020-03-20,AL,USA,,state,66.3676443539,59.6230034685
01,2020-03-21,AL,USA,,state,37.6396958694,56.1051758513
01,2020-03-22,AL,USA,,state,19.1226748596,47.5511717721
01,2020-03-23,AL,USA,,state,52.1494748147,48.571797663
01,2020-03-24,AL,USA,,state,67.1424207829,53.5045529409
01,2020-03-25,AL,USA,,state,22.6153251913,45.9703701024
01,2020-03-26,AL,USA,,state,103.072551859,60.7925987589
01,2020-03-27,AL,USA,,state,54.5662567064,60.9863635741
01,2020-03-28,AL,USA,,state,38.0296230205,56.4554573617
01,2020-03-29,AL,USA,,state,49.5925573243,55.2993733607
01,2020-03-30,AL,USA,,state,32.9761607499,49.7195923055
01,2020-03-31,AL,USA,,state,76.0427365207,56.2635495359
01,2020-04-01,AL,USA,,state,71.9582032967,61.0163390283
01,2020-04-02,AL,USA,,state,49.7023021507,59.1540799725
01,2020-04-03,AL,USA,,state,27.7795663138,51.4494002138
01,2020-04-04,AL,USA,,state,31.0164651284,45.415607883
01,2020-04-05,AL,USA,,state,48.8975871303,44.9990816612
01,2020-04-06,AL,USA,,state,26.2542083791,38.8446114313
01,2020-04-07,AL,USA,,state,10.5414588434,29.4896262749
01,2020-04-08,AL,USA,,state,20.8203825863,24.4083405027
01,2020-04-09,AL,USA,,state,47.5008657999,27.6680595899
01,2020-04-10,AL,USA,,state,11.0543302737,21.4248189777
01,2020-04-11,AL,USA,,state,49.9950038669,26.7977371371
01,2020-04-12,AL,USA,,state,23.4220677278,24.9275346874
01,2020-04-13,AL,USA,,state,62.1998797325,33.9170370404
01,2020-04-14,AL,USA,,state,20.7404291363,30.9580599073
01,2020-04-15,AL,USA,,state,10.0403397893,25.4122422831
01,2020-04-16,AL,USA,,state,20.2857567968,23.2494775459
01,2020-04-17,AL,USA,,state,10.5439435085,18.8520234508
01,2020-04-18,AL,USA,,state,35.3045651045,21.7628871798
01,2020-04-19,AL,USA,,state,0,15.1353710312
01,2020-04-20,AL,USA,,state,20.2458124547,14.8772019514
01,2020-04-21,AL,USA,,state,21.0068792003,15.1633682412
01,2020-04-22,AL,USA,,state,21.2164560243,15.7466503665
01,2020-04-23,AL,USA,,state,19.7716774424,16.0958111179
01,2020-04-24,AL,USA,,state,20.6797707035,16.8082375905
01,2020-04-25,AL,USA,,state,11.7519919885,15.1602277602
01,2020-04-26,AL,USA,,state,0,10.6310238132
01,2020-04-27,AL,USA,,state,21.5752454253,12.5054941534
01,2020-04-28,AL,USA,,state,0,8.56983580204
01,2020-04-29,AL,USA,,state,20.3073298718,10.6520526468
01,2020-04-30,AL,USA,,state,60.7679399198,23.4983603084
01,2020-05-01,AL,USA,,state,0,18.6431564798
01,2020-05-02,AL,USA,,state,12.3152536063,17.4067173156
01,2020-05-03,AL,USA,,state,0,12.9118031321
01,2020-05-04,AL,USA,,state,21.1136710842,14.5427809273
01,2020-05-05,AL,USA,,state,0,10.4008721404
01,2020-05-06,AL,USA,,state,0,6.79230857366
01,2020-05-07,AL,USA,,state,43.6709177112,15.4486883631
01,2020-05-08,AL,USA,,state,10.6470408126,14.4569750583
01,2020-05-09,AL,USA,,state,24.4658093943,17.2523301368
01,2020-05-10,AL,USA,,state,25.77094457,20.0471638082
01,2020-05-11,AL,USA,,state,55.5029003931,30.3599438501
01,2020-05-12,AL,USA,,state,21.9105958941,30.2690899332
01,2020-05-13,AL,USA,,state,10.8409234253,26.7951146972
01,2020-05-14,AL,USA,,state,21.1992755268,26.1328432674
01,2020-05-15,AL,USA,,state,0,19.6564565442
01,2020-05-16,AL,USA,,state,0,13.8135186118
01,2020-05-17,AL,USA,,state,61.2733844964,25.138815123
01,2020-05-18,AL,USA,,state,0,18.954204765
01,2020-05-19,AL,USA,,state,10.958740692,16.383507557
01,2020-05-20,AL,USA,,state,10.8662381777,14.2082601469
01,2020-05-21,AL,USA,,state,0,9.55630343003
01,2020-05-22,AL,USA,,state,45.6562762178,17.8791855369
01,2020-05-23,AL,USA,,state,50.4157113317,26.7567107507
01,2020-05-24,AL,USA,,state,12.7892854031,24.5089277743
01,2020-05-25,AL,USA,,state,12.5712490337,22.2219734763
01,2020-05-26,AL,USA,,state,55.3225057292,31.461567975
01,2020-05-27,AL,USA,,state,32.2649591965,33.3063990614
01,2020-05-28,AL,USA,,state,11.0222853366,28.9043453722
01,2020-05-29,AL,USA,,state,11.5044848412,24.8201409477
01,2020-05-30,AL,USA,,state,38.1554207993,28.192103022
01,2020-05-31,AL,USA,,state,25.90496056,27.8697077
01,2020-06-01,AL,USA,,state,22.96471424,26.72782824
01,2020-06-02,AL,USA,,state,0,19.54634249
01,2020-06-03,AL,USA,,state,53.42406121,27.53724147
01,2020-06-04,AL,USA,,state,43.34947896,32.07978307
01,2020-06-05,AL,USA,,state,0,12.90241976
01,2020-06-06,AL,USA,,state,0,20.1847512
01,2020-06-07,AL,USA,,state,12.61411249,17.20807329
01,2020-06-08,AL,USA,,state,0,11.40048223
01,2020-06-09,AL,USA,,state,0,6.54229638
01,2020-06-10,AL,USA,,state,22.1947474,8.58255484
01,2020-06-11,AL,USA,,state,11.52803177,7.97757033
01,2020-06-12,AL,USA,,state,0,4.69340585
01,2020-06-13,AL,USA,,state,0,2.08872188
01,2020-06-14,AL,USA,,state,13.10001171,3.6103201
01,2020-06-15,AL,USA,,state,0,1.7554282
01,2020-06-16,AL,USA,,state,22.62818288,6.38167513
01,2020-06-17,AL,USA,,state,57.43006008,19.95484601
01,2020-06-18,AL,USA,,state,23.21120303,22.75420331
01,2020-06-19,AL,USA,,state,48.17493789,31.51753125
01,2020-06-20,AL,USA,,state,0,25.90733783
01,2020-06-21,AL,USA,,state,26.82999785,27.53835207
01,2020-06-22,AL,USA,,state,23.03559975,27.58211666
01,2020-06-23,AL,USA,,state,0,21.12249877
01,2020-06-24,AL,USA,,state,34.73341126,24.48026553
01,2020-06-25,AL,USA,,state,35.13327698,27.53161002
01,2020-06-26,AL,USA,,state,24.10033512,27.20629197
01,2020-06-27,AL,USA,,state,0,20.36855894
01,2020-06-28,AL,USA,,state,39.15139406,24.76145921
01,2020-06-29,AL,USA,,state,23.58560215,24.59237086
01,2020-06-30,AL,USA,,state,11.92009256,21.32950122
01,2020-07-01,AL,USA,,state,35.82166516,24.86036927
01,2020-07-02,AL,USA,,state,58.3257998,34.06871758
01,2020-07-03,AL,USA,,state,38.3013828,36.77867835
01,2020-07-04,AL,USA,,state,28.68098826,36.30307713
01,2020-07-05,AL,USA,,state,28.66462864,35.54599316
01,2020-07-06,AL,USA,,state,58.89341749,42.68340809
01,2020-07-07,AL,USA,,state,41.12793718,43.98753445
01,2020-07-08,AL,USA,,state,60.27940527,49.88957406
01,2020-07-09,AL,USA,,state,49.53490883,51.86236704
01,2020-07-10,AL,USA,,state,0,39.91209104
01,2020-07-12,AL,USA,,state,41.23248312,37.07764208
01,2020-07-13,AL,USA,,state,48.60064687,39.62816098
01,2020-07-14,AL,USA,,state,12.25363556,32.27282528
01,2020-07-15,AL,USA,,state,24.04046624,29.01487842
01,2020-07-16,AL,USA,,state,24.60448631,26.54948536
01,2020-07-17,AL,USA,,state,51.27877124,31.81934187
01,2020-07-18,AL,USA,,state,13.90322435,26.77428122
01,2020-07-19,AL,USA,,state,0,18.74105952
01,2020-07-20,AL,USA,,state,12.33824581,15.19551514
01,2020-07-21,AL,USA,,state,12.34482925,12.46626332
01,2020-07-22,AL,USA,,state,37.41755053,17.1904733
01,2020-07-23,AL,USA,,state,30.67922033,19.95817643
01,2020-07-24,AL,USA,,state,24.67596289,20.99739118
01,2020-07-25,AL,USA,,state,68.28432964,33.65137071
01,2020-07-26,AL,USA,,state,75.76767188,46.77937487
01,2020-07-27,AL,USA,,state,24.48458086,44.2359251
01,2020-07-28,AL,USA,,state,37.22108773,44.70899829
01,2020-07-29,AL,USA,,state,36.9500621,44.50143098
01,2020-07-30,AL,USA,,state,49.69619913,47.25448672
01,2020-07-31,AL,USA,,state,69.25815574,54.53426894
01,2020-08-01,AL,USA,,state,28.24913492,49.60922829
01,2020-08-02,AL,USA,,state,13.82267376,40.96062354
01,2020-08-03,AL,USA,,state,61.44475606,61.44475606
01,2020-08-04,AL,USA,,state,12.22018017,37.08779822
01,2020-08-05,AL,USA,,state,0,19.96149883
01,2020-08-06,AL,USA,,state,99.55844375,43.26819374
01,2020-08-07,AL,USA,,state,37.71256732,37.71256732
01,2020-08-08,AL,USA,,state,0,0
01,2020-08-09,AL,USA,,state,56.78978132,56.78978132
01,2020-08-10,AL,USA,,state,42.78305371,42.78305371
01,2020-08-11,AL,USA,,state,36.82617874,36.82617874
01,2020-08-12,AL,USA,,state,12.45428057,12.45428057
01,2020-08-13,AL,USA,,state,24.29152936,24.29152936
01,2020-08-14,AL,USA,,state,42.98059714,42.98059714
01,2020-08-15,AL,USA,,state,28.24203332,28.24203332
01,2020-08-16,AL,USA,,state,42.31051685,42.31051685
02,2020-02-01,AK,USA,,state,0,0
02,2020-02-02,AK,USA,,state,0,0
02,2020-02-03,AK,USA,,state,0,0
02,2020-02-04,AK,USA,,state,0,0
02,2020-02-05,AK,USA,,state,95.0931913275,25.4352333791
02,2020-02-06,AK,USA,,state,0,22.3437346276
02,2020-02-07,AK,USA,,state,0,18.9299228248
02,2020-02-08,AK,USA,,state,0,15.3880343556
02,2020-02-09,AK,USA,,state,0,11.9062986432
02,2020-02-10,AK,USA,,state,0,8.65034361921
02,2020-02-11,AK,USA,,state,0,5.75052357596
02,2020-02-12,AK,USA,,state,0,3.29442435401
02,2020-02-13,AK,USA,,state,0,1.3249239247
02,2020-02-14,AK,USA,,state,0,0
02,2020-02-15,AK,USA,,state,0,0
02,2020-02-16,AK,USA,,state,0,0
02,2020-02-17,AK,USA,,state,0,0
02,2020-02-18,AK,USA,,state,0,0
02,2020-02-19,AK,USA,,state,0,0
02,2020-02-20,AK,USA,,state,0,0
02,2020-02-21,AK,USA,,state,0,0
02,2020-02-22,AK,USA,,state,0,0
02,2020-02-23,AK,USA,,state,0,0
02,2020-02-24,AK,USA,,state,0,0
02,2020-02-25,AK,USA,,state,0,0
02,2020-02-26,AK,USA,,state,0,0
02,2020-02-27,AK,USA,,state,0,0
02,2020-02-28,AK,USA,,state,0,0
02,2020-02-29,AK,USA,,state,0,0
02,2020-03-01,AK,USA,,state,0,0
02,2020-03-02,AK,USA,,state,0,0
02,2020-03-03,AK,USA,,state,86.0909142955,22.9885651568
02,2020-03-04,AK,USA,,state,0,20.2054941426
02,2020-03-05,AK,USA,,state,0,17.1244799836
02,2020-03-06,AK,USA,,state,0,13.9236367412
02,2020-03-07,AK,USA,,state,0,10.774867732
02,2020-03-08,AK,USA,,state,0,7.8290732804
02,2020-03-09,AK,USA,,state,0,5.2048573216
02,2020-03-10,AK,USA,,state,0,2.98187084244
02,2020-03-11,AK,USA,,state,0,1.1991435932
02,2020-03-12,AK,USA,,state,0,0
02,2020-03-13,AK,USA,,state,0,0
02,2020-03-14,AK,USA,,state,0,0
02,2020-03-15,AK,USA,,state,0,0
02,2020-03-16,AK,USA,,state,0,0
02,2020-03-17,AK,USA,,state,0,0
02,2020-03-18,AK,USA,,state,0,0
02,2020-03-19,AK,USA,,state,0,0
02,2020-03-20,AK,USA,,state,0,0
02,2020-03-21,AK,USA,,state,0,0
02,2020-03-22,AK,USA,,state,183.15018315,48.2710852336
02,2020-03-23,AK,USA,,state,238.134067737,106.188875677
02,2020-03-24,AK,USA,,state,330.033975819,180.289070596
02,2020-03-25,AK,USA,,state,0,154.312577208
02,2020-03-26,AK,USA,,state,163.796752985,170.783641803
02,2020-03-27,AK,USA,,state,0,138.242564883
02,2020-03-28,AK,USA,,state,165.727543918,150.906867893
02,2020-03-29,AK,USA,,state,0,116.159485389
02,2020-03-30,AK,USA,,state,151.011778919,124.612275385
02,2020-03-31,AK,USA,,state,0,91.6285723775
02,2020-04-01,AK,USA,,state,76.0340632603,82.965310875
02,2020-04-02,AK,USA,,state,0,56.0439555205
02,2020-04-03,AK,USA,,state,0,33.6116793363
02,2020-04-04,AK,USA,,state,0,15.7101038192
02,2020-04-05,AK,USA,,state,0,2.12513469499
02,2020-04-06,AK,USA,,state,0,0
02,2020-04-07,AK,USA,,state,0,0
02,2020-04-08,AK,USA,,state,0,0
02,2020-04-09,AK,USA,,state,0,0
02,2020-04-10,AK,USA,,state,0,0
02,2020-04-11,AK,USA,,state,87.5963559916,6.15284339336
02,2020-04-12,AK,USA,,state,0,5.22230138103
02,2020-04-13,AK,USA,,state,77.1128932758,24.9144377463
02,2020-04-14,AK,USA,,state,0,21.4059561802
02,2020-04-15,AK,USA,,state,0,17.5649909109
02,2020-04-16,AK,USA,,state,0,13.5985560316
02,2020-04-17,AK,USA,,state,0,9.72955358585
02,2020-04-18,AK,USA,,state,0,6.16229452799
02,2020-04-19,AK,USA,,state,0,3.05758292787
02,2020-04-20,AK,USA,,state,0,0.518751419898
02,2020-04-21,AK,USA,,state,0,0
02,2020-04-22,AK,USA,,state,0,0
02,2020-04-23,AK,USA,,state,0,0
02,2020-04-24,AK,USA,,state,0,0
02,2020-04-25,AK,USA,,state,0,0
02,2020-04-26,AK,USA,,state,185.873605948,46.0751114962
02,2020-04-27,AK,USA,,state,0,40.4410275194
02,2020-04-28,AK,USA,,state,0,34.2493027381
02,2020-04-29,AK,USA,,state,0,27.8203306322
02,2020-04-30,AK,USA,,state,0,21.4807413852
02,2020-05-01,AK,USA,,state,0,15.5292436896
02,2020-05-02,AK,USA,,state,0,10.2088783473
02,2020-05-03,AK,USA,,state,0,5.6889133974
02,2020-05-04,AK,USA,,state,0,2.05771126106
02,2020-05-05,AK,USA,,state,0,0
02,2020-05-06,AK,USA,,state,0,0
02,2020-05-07,AK,USA,,state,78.7401574803,17.3498521329
02,2020-05-08,AK,USA,,state,0,14.2516285949
02,2020-05-09,AK,USA,,state,0,11.3479468183
02,2020-05-10,AK,USA,,state,0,8.66020192581
02,2020-05-11,AK,USA,,state,0,6.22055284267
02,2020-05-12,AK,USA,,state,0,4.06499656328
02,2020-05-13,AK,USA,,state,0,2.22541737755
02,2020-05-14,AK,USA,,state,0,0.722521384232
02,2020-05-15,AK,USA,,state,0,0
02,2020-05-16,AK,USA,,state,0,0
02,2020-05-17,AK,USA,,state,0,0
02,2020-05-18,AK,USA,,state,84.2601954837,20.4512462415
02,2020-05-19,AK,USA,,state,0,17.642816314
02,2020-05-20,AK,USA,,state,0,14.7012787722
02,2020-05-21,AK,USA,,state,0,11.7487365924
02,2020-05-22,AK,USA,,state,89.0313390313,32.718203916
02,2020-05-23,AK,USA,,state,0,27.2073499573
02,2020-05-24,AK,USA,,state,0,21.7050101351
02,2020-05-25,AK,USA,,state,96.599690881,42.2878456536
02,2020-05-26,AK,USA,,state,0,34.3531620627
02,2020-05-27,AK,USA,,state,0,26.6977308139
02,2020-05-28,AK,USA,,state,0,19.6127497452
02,2020-05-29,AK,USA,,state,0,13.3236526974
02,2020-05-30,AK,USA,,state,0,7.97936336645
02,2020-05-31,AK,USA,,state,0,3.65004346
02,2020-06-01,AK,USA,,state,0,0.33261593
02,2020-06-02,AK,USA,,state,0,0
02,2020-06-03,AK,USA,,state,0,0
02,2020-06-04,AK,USA,,state,0,0
02,2020-06-05,AK,USA,,state,0,12.11784292
02,2020-06-06,AK,USA,,state,0,0
02,2020-06-07,AK,USA,,state,0,0
02,2020-06-08,AK,USA,,state,0,0
02,2020-06-09,AK,USA,,state,0,0
02,2020-06-10,AK,USA,,state,267.34824265,68.98079386
02,2020-06-11,AK,USA,,state,0,60.83197031
02,2020-06-12,AK,USA,,state,0,51.70431659
02,2020-06-13,AK,USA,,state,0,42.13616601
02,2020-06-14,AK,USA,,state,0,32.65836362
02,2020-06-15,AK,USA,,state,0,23.74409981
02,2020-06-16,AK,USA,,state,0,15.77041573
02,2020-06-17,AK,USA,,state,0,8.99500294
02,2020-06-18,AK,USA,,state,0,3.54933378
02,2020-06-19,AK,USA,,state,88.33922261,23.07197513
02,2020-06-20,AK,USA,,state,0,17.35712836
02,2020-06-21,AK,USA,,state,0,12.44247602
02,2020-06-22,AK,USA,,state,0,8.30925045
02,2020-06-23,AK,USA,,state,0,4.91778227
02,2020-06-24,AK,USA,,state,0,2.21501546
02,2020-06-25,AK,USA,,state,0,0.13922322
02,2020-06-26,AK,USA,,state,0,0
02,2020-06-27,AK,USA,,state,0,0
02,2020-06-28,AK,USA,,state,0,0
02,2020-06-29,AK,USA,,state,0,0
02,2020-06-30,AK,USA,,state,0,0
02,2020-07-01,AK,USA,,state,0,0
02,2020-07-02,AK,USA,,state,0,0
02,2020-07-03,AK,USA,,state,0,0
02,2020-07-04,AK,USA,,state,0,0
02,2020-07-05,AK,USA,,state,0,0
02,2020-07-06,AK,USA,,state,0,0
02,2020-07-07,AK,USA,,state,183.15018315,47.93085749
02,2020-07-08,AK,USA,,state,0,42.24170077
02,2020-07-09,AK,USA,,state,0,35.87972817
02,2020-07-10,AK,USA,,state,0,29.22392564
02,2020-07-12,AK,USA,,state,0,16.46448421
02,2020-07-13,AK,USA,,state,0,10.94512922
02,2020-07-14,AK,USA,,state,0,6.26034098
02,2020-07-15,AK,USA,,state,94.05568096,27.652065
02,2020-07-16,AK,USA,,state,0,21.76323685
02,2020-07-17,AK,USA,,state,0,16.42312231
02,2020-07-18,AK,USA,,state,0,11.71490762
02,2020-07-19,AK,USA,,state,0,7.68675212
02,2020-07-20,AK,USA,,state,0,4.35432846
02,2020-07-21,AK,USA,,state,0,1.70395462
02,2020-07-22,AK,USA,,state,174.58100559,46.38602826
02,2020-07-23,AK,USA,,state,0,39.28938385
02,2020-07-24,AK,USA,,state,0,32.10599805
02,2020-07-25,AK,USA,,state,0,25.10828738
02,2020-07-26,AK,USA,,state,0,18.5537391
02,2020-07-27,AK,USA,,state,0,12.66039372
02,2020-07-28,AK,USA,,state,0,7.58859771
02,2020-07-29,AK,USA,,state,0,3.43094068
02,2020-07-30,AK,USA,,state,0,0.21087457
02,2020-07-31,AK,USA,,state,0,0
02,2020-08-01,AK,USA,,state,206.61157025,51.63214172
02,2020-08-02,AK,USA,,state,0,44.09188637
02,2020-08-03,AK,USA,,state,0,0
02,2020-08-04,AK,USA,,state,0,28.81350451
02,2020-08-05,AK,USA,,state,0,56.01233843
02,2020-08-06,AK,USA,,state,0,15.09217427
02,2020-08-07,AK,USA,,state,0,0
02,2020-08-08,AK,USA,,state,111.35857461,111.35857461
02,2020-08-09,AK,USA,,state,223.81378693,223.81378693
02,2020-08-10,AK,USA,,state,0,0
02,2020-08-11,AK,USA,,state,0,0
02,2020-08-12,AK,USA,,state,0,0
02,2020-08-13,AK,USA,,state,0,0
02,2020-08-14,AK,USA,,state,0,0
02,2020-08-15,AK,USA,,state,349.48741845,349.48741845
02,2020-08-16,AK,USA,,state,0,0
04,2020-02-01,AZ,USA,,state,0,1.73245788479
04,2020-02-02,AZ,USA,,state,7.81932108969,3.36337722229
04,2020-02-03,AZ,USA,,state,0,2.6965968807
04,2020-02-04,AZ,USA,,state,0,2.06133942057
04,2020-02-05,AZ,USA,,state,13.9183597138,5.20116870231
04,2020-02-06,AZ,USA,,state,0,4.23469839018
04,2020-02-07,AZ,USA,,state,0,3.30144730019
04,2020-02-08,AZ,USA,,state,0,2.43514170782
04,2020-02-09,AZ,USA,,state,8.15903505067,3.84476678376
04,2020-02-10,AZ,USA,,state,0,2.91960147166
04,2020-02-11,AZ,USA,,state,0,2.08851137109
04,2020-02-12,AZ,USA,,state,0,1.3689913724
04,2020-02-13,AZ,USA,,state,7.03656801351,2.65234368423
04,2020-02-14,AZ,USA,,state,0,1.94798653829
04,2020-02-15,AZ,USA,,state,0,1.33734156814
04,2020-02-16,AZ,USA,,state,0,0.824271284609
04,2020-02-17,AZ,USA,,state,14.2499328652,4.21932137592
04,2020-02-18,AZ,USA,,state,13.4651304246,7.03441966088
04,2020-02-19,AZ,USA,,state,0,5.84794512098
04,2020-02-20,AZ,USA,,state,0,4.67196832795
04,2020-02-21,AZ,USA,,state,0,3.55088374898
04,2020-02-22,AZ,USA,,state,0,2.52407400634
04,2020-02-23,AZ,USA,,state,0,1.62248731742
04,2020-02-24,AZ,USA,,state,6.71931088016,2.66342094306
04,2020-02-25,AZ,USA,,state,6.59971142331,3.60841990656
04,2020-02-26,AZ,USA,,state,0,2.70338531446
04,2020-02-27,AZ,USA,,state,13.3285779121,5.47226191812
04,2020-02-28,AZ,USA,,state,0,4.36151178045
04,2020-02-29,AZ,USA,,state,0,3.32586444232
04,2020-03-01,AZ,USA,,state,7.52330859739,4.40160755972
04,2020-03-02,AZ,USA,,state,0,3.33905371635
04,2020-03-03,AZ,USA,,state,0,2.38106035471
04,2020-03-04,AZ,USA,,state,12.8861707681,4.99390513651
04,2020-03-05,AZ,USA,,state,6.6327495859,5.65251003868
04,2020-03-06,AZ,USA,,state,0,4.41867899298
04,2020-03-07,AZ,USA,,state,23.2995614994,9.51275769799
04,2020-03-08,AZ,USA,,state,7.47043005265,9.74160506334
04,2020-03-09,AZ,USA,,state,13.3352312893,11.3617095123
04,2020-03-10,AZ,USA,,state,6.72675394028,10.8791979252
04,2020-03-11,AZ,USA,,state,45.5016090413,20.6628757517
04,2020-03-12,AZ,USA,,state,40.9586636006,27.9203168553
04,2020-03-13,AZ,USA,,state,35.9111991608,32.5800487017
04,2020-03-14,AZ,USA,,state,15.363947981,30.6636806439
04,2020-03-15,AZ,USA,,state,30.4103481135,32.4353414024
04,2020-03-16,AZ,USA,,state,43.2874069223,37.0107123529
04,2020-03-17,AZ,USA,,state,32.4726680404,37.7515020722
04,2020-03-18,AZ,USA,,state,19.1032383098,34.3999113668
04,2020-03-19,AZ,USA,,state,46.0659264381,38.307305556
04,2020-03-20,AZ,USA,,state,19.3406484369,34.4063450308
04,2020-03-21,AZ,USA,,state,51.0108628567,39.2147858037
04,2020-03-22,AZ,USA,,state,36.5060511518,39.4876235671
04,2020-03-23,AZ,USA,,state,59.7614779362,45.7747458643
04,2020-03-24,AZ,USA,,state,65.0459859233,52.5647555179
04,2020-03-25,AZ,USA,,state,35.2161651485,50.2596738737
04,2020-03-26,AZ,USA,,state,109.038262348,67.5373360076
04,2020-03-27,AZ,USA,,state,71.1234088833,72.2576050201
04,2020-03-28,AZ,USA,,state,21.406274112,62.3700634051
04,2020-03-29,AZ,USA,,state,43.1035906652,58.7197082576
04,2020-03-30,AZ,USA,,state,42.0514371811,54.8574964184
04,2020-03-31,AZ,USA,,state,58.380713897,55.6532468944
04,2020-04-01,AZ,USA,,state,45.7018443756,52.9609709488
04,2020-04-02,AZ,USA,,state,12.220681047,41.660910234
04,2020-04-03,AZ,USA,,state,34.4298990161,37.7891196827
04,2020-04-04,AZ,USA,,state,34.8080966514,34.9137122607
04,2020-04-05,AZ,USA,,state,35.2505416848,32.9906165994
04,2020-04-06,AZ,USA,,state,30.7920772589,30.599867435
04,2020-04-07,AZ,USA,,state,12.5162463024,24.0667679835
04,2020-04-08,AZ,USA,,state,12.4142267039,18.7251173391
04,2020-04-09,AZ,USA,,state,18.689239944,16.2188113729
04,2020-04-10,AZ,USA,,state,45.8098952094,21.8209207037
04,2020-04-11,AZ,USA,,state,28.0874708687,22.5136091973
04,2020-04-12,AZ,USA,,state,14.5216755883,19.7454326159
04,2020-04-13,AZ,USA,,state,32.0031457519,22.143214051
04,2020-04-14,AZ,USA,,state,30.8397632953,24.1117386193
04,2020-04-15,AZ,USA,,state,11.9318319751,20.8444748003
04,2020-04-16,AZ,USA,,state,15.0335178755,18.7822638353
04,2020-04-17,AZ,USA,,state,18.5725453112,17.9759685722
04,2020-04-18,AZ,USA,,state,0,12.407846665
04,2020-04-19,AZ,USA,,state,0,7.63543805327
04,2020-04-20,AZ,USA,,state,54.8441922327,18.3704982585
04,2020-04-21,AZ,USA,,state,24.4002069144,20.0225551016
04,2020-04-22,AZ,USA,,state,36.9255591076,24.8454532029
04,2020-04-23,AZ,USA,,state,24.5861852523,25.7372818843
04,2020-04-24,AZ,USA,,state,49.2322498315,32.9239058549
04,2020-04-25,AZ,USA,,state,20.3032958166,31.2988160995
04,2020-04-26,AZ,USA,,state,13.9402487596,27.7929113661
04,2020-04-27,AZ,USA,,state,0,20.702588585
04,2020-04-28,AZ,USA,,state,18.8351391783,19.3777559963
04,2020-04-29,AZ,USA,,state,0,13.2816788883
04,2020-04-30,AZ,USA,,state,11.7303488115,11.2216004033
04,2020-05-01,AZ,USA,,state,0,6.60010705807
04,2020-05-02,AZ,USA,,state,13.9063175967,6.61160353366
04,2020-05-03,AZ,USA,,state,0,3.3341415125
04,2020-05-04,AZ,USA,,state,12.7756166596,4.23421517913
04,2020-05-05,AZ,USA,,state,6.02239143331,3.59903554484
04,2020-05-06,AZ,USA,,state,25.2850303609,8.46926996088
04,2020-05-07,AZ,USA,,state,25.317578644,12.980515154
04,2020-05-08,AZ,USA,,state,18.8738160527,15.2495033061
