,Unnamed: 0,geo_value,date,direction,issue,lag,part_time_work_prop,stderr,sample_size,fips,aggregate_level,state
0,0,ak,2019-01-01,,2020-06-23,539,0.03051630039563,0.00095085868863699,523,02,state,AK
1,1,al,2019-01-01,,2020-06-23,539,0.051752861952484,0.00049562786613485,3434,01,state,AL
2,2,ar,2019-01-01,,2020-06-23,539,0.05175608709367299,0.0006817078041404701,2145,05,state,AR
3,3,as,2019-01-01,,2020-06-23,539,0.09271481007433198,0.0078510641192179,27,60,state,AS
4,4,az,2019-01-01,,2020-06-23,539,0.034720124889720004,0.00037079243504327,4162,04,state,AZ
5,5,ca,2019-01-01,,2020-06-23,539,0.037864531832408996,0.00017833467497698998,23117,06,state,CA
6,6,co,2019-01-01,,2020-06-23,539,0.035486517278125004,0.00041785480446147996,3521,08,state,CO
7,7,ct,2019-01-01,,2020-06-23,539,0.030506839500137994,0.00042834542643334,2577,09,state,CT
8,8,dc,2019-01-01,,2020-06-23,539,0.032187497813386,0.0009211562330499301,449,11,state,DC
9,9,de,2019-01-01,,2020-06-23,539,0.029903199884858997,0.0009732661999935199,562,10,state,DE
10,10,fl,2019-01-01,,2020-06-23,539,0.033854865450305,0.00019907464557585,11373,12,state,FL
11,11,ga,2019-01-01,,2020-06-23,539,0.034196670123242,0.00028751951627673997,5521,13,state,GA
12,12,gu,2019-01-01,,2020-06-23,539,0.08708942185999799,0.0043080582033751,164,66,state,GU
13,13,hi,2019-01-01,,2020-06-23,539,0.037154669633672005,0.0009012386601630001,834,15,state,HI
14,14,ia,2019-01-01,,2020-06-23,539,0.056613559684049006,0.00069607771756929,2627,19,state,IA
15,15,id,2019-01-01,,2020-06-23,539,0.037061829530564,0.00076864747123163,959,16,state,ID
16,16,il,2019-01-01,,2020-06-23,539,0.046621805895473,0.00031094392623056,9679,17,state,IL
17,17,in,2019-01-01,,2020-06-23,539,0.03715145766736701,0.00036402498265656003,4807,18,state,IN
18,18,ks,2019-01-01,,2020-06-23,539,0.044992157703717006,0.00059132028535691,2344,20,state,KS
19,19,ky,2019-01-01,,2020-06-23,539,0.042488386942916,0.0005133403871076799,3277,21,state,KY
20,20,la,2019-01-01,,2020-06-23,539,0.068107988447593,0.00069796350623065,3450,22,state,LA
21,21,ma,2019-01-01,,2020-06-23,539,0.042049107658643996,0.00044701406299555997,4958,25,state,MA
22,22,md,2019-01-01,,2020-06-23,539,0.035605773692251,0.00041955109796502004,3902,24,state,MD
23,23,me,2019-01-01,,2020-06-23,539,0.041158098101858005,0.0010001099278357,1070,23,state,ME
24,24,mi,2019-01-01,,2020-06-23,539,0.036507074036268995,0.00030004495956458997,8127,26,state,MI
25,25,mn,2019-01-01,,2020-06-23,539,0.052468837185729006,0.00054604319969348,4104,27,state,MN
26,26,mo,2019-01-01,,2020-06-23,539,0.053592066805820994,0.00051263708479124,4502,29,state,MO
27,27,mp,2019-01-01,,2020-06-23,539,0.088188501006475,0.0084574250815677,44,69,state,MP
28,28,ms,2019-01-01,,2020-06-23,539,0.064344298726186,0.00076160023793651,2157,28,state,MS
29,29,mt,2019-01-01,,2020-06-23,539,0.04761858805626901,0.0011983577918542,837,30,state,MT
30,30,nc,2019-01-01,,2020-06-23,539,0.036569657195241,0.00030060442366249,6115,37,state,NC
31,31,nd,2019-01-01,,2020-06-23,539,0.049887079628665995,0.0013948751469201,571,38,state,ND
32,32,ne,2019-01-01,,2020-06-23,539,0.052568359924122,0.00086883905516432,1630,31,state,NE
33,33,nh,2019-01-01,,2020-06-23,539,0.041160308532014,0.0008991590547494,921,33,state,NH
34,34,nj,2019-01-01,,2020-06-23,539,0.036252820512268996,0.00032738631207577,6284,34,state,NJ
35,35,nm,2019-01-01,,2020-06-23,539,0.040254066853426,0.0007891562128687,1446,35,state,NM
36,36,nv,2019-01-01,,2020-06-23,539,0.03884822594131399,0.0006624018337129299,1822,32,state,NV
37,37,ny,2019-01-01,,2020-06-23,539,0.036777454174586,0.00023550268372463998,15189,36,state,NY
38,38,oh,2019-01-01,,2020-06-23,539,0.035465123445642,0.00027767321958552,9221,39,state,OH
39,39,ok,2019-01-01,,2020-06-23,539,0.048612587992707,0.00056871529879684,2960,40,state,OK
40,40,or,2019-01-01,,2020-06-23,539,0.03713151457161799,0.0005583461905892099,2626,41,state,OR
41,41,pa,2019-01-01,,2020-06-23,539,0.040060610939048995,0.00032597978708468,9722,42,state,PA
42,42,pr,2019-01-01,,2020-06-23,539,0.041862762376013996,0.00070083696050728,2527,72,state,PR
43,43,ri,2019-01-01,,2020-06-23,539,0.042441034819799,0.0012403035929056,807,44,state,RI
44,44,sc,2019-01-01,,2020-06-23,539,0.042275838030458,0.00053980536363315,3041,45,state,SC
45,45,sd,2019-01-01,,2020-06-23,539,0.054353745109644996,0.0016985527368170003,653,46,state,SD
46,46,tn,2019-01-01,,2020-06-23,539,0.049140898612459,0.0004987283501987,4113,47,state,TN
47,47,tx,2019-01-01,,2020-06-23,539,0.048785909806647,0.00024440974823421,15762,48,state,TX
48,48,ut,2019-01-01,,2020-06-23,539,0.042257155121927,0.0008108766886402599,1687,49,state,UT
49,49,va,2019-01-01,,2020-06-23,539,0.038223283626049,0.00043754019193244,5298,51,state,VA
50,50,vi,2019-01-01,,2020-06-23,539,0.047341546697606,0.0036837429392658,86,78,state,VI
51,51,vt,2019-01-01,,2020-06-23,539,0.045902926048874,0.0017521484906848,522,50,state,VT
52,52,wa,2019-01-01,,2020-06-23,539,0.037644610099731,0.0004694470500481,4761,53,state,WA
53,53,wi,2019-01-01,,2020-06-23,539,0.044909713300922,0.00049889563419811,4472,55,state,WI
54,54,wv,2019-01-01,,2020-06-23,539,0.03980535195945201,0.00084672259809547,1591,54,state,WV
55,55,wy,2019-01-01,,2020-06-23,539,0.038563152485475,0.0014032160038599,410,56,state,WY
56,0,ak,2019-01-02,,2020-06-23,538,0.07039620043563401,0.0023264407755346,527,02,state,AK
57,1,al,2019-01-02,,2020-06-23,538,0.089030822457114,0.00075962797430563,3433,01,state,AL
58,2,ar,2019-01-02,,2020-06-23,538,0.09572424005831301,0.0010494080309339,2145,05,state,AR
59,3,as,2019-01-02,,2020-06-23,538,0.09783507659650899,0.0067220538908959,33,60,state,AS
60,4,az,2019-01-02,,2020-06-23,538,0.066105287206128,0.0006369909009919,4165,04,state,AZ
61,5,ca,2019-01-02,,2020-06-23,538,0.086135223788552,0.00031889239788022,23123,06,state,CA
62,6,co,2019-01-02,,2020-06-23,538,0.08425453299232401,0.00077403102603753,3521,08,state,CO
63,7,ct,2019-01-02,,2020-06-23,538,0.10855405364534,0.0011482159617095,2578,09,state,CT
64,8,dc,2019-01-02,,2020-06-23,538,0.08858755608430699,0.0017227451413131,449,11,state,DC
65,9,de,2019-01-02,,2020-06-23,538,0.09452951169457599,0.0020337593347984,562,10,state,DE
66,10,fl,2019-01-02,,2020-06-23,538,0.07778633683699701,0.00033487642883315,11370,12,state,FL
67,11,ga,2019-01-02,,2020-06-23,538,0.081988220756343,0.0005152592798925,5521,13,state,GA
68,12,gu,2019-01-02,,2020-06-23,538,0.091110460267761,0.0039837028036691,163,66,state,GU
69,13,hi,2019-01-02,,2020-06-23,538,0.08166691462005099,0.0016039448178768,834,15,state,HI
70,14,ia,2019-01-02,,2020-06-23,538,0.10572741244044,0.0010096765200229,2627,19,state,IA
71,15,id,2019-01-02,,2020-06-23,538,0.07642388764623699,0.0013323682814822,960,16,state,ID
72,16,il,2019-01-02,,2020-06-23,538,0.086408829139932,0.00046725690670741,9678,17,state,IL
73,17,in,2019-01-02,,2020-06-23,538,0.082675639126252,0.00062235618199817,4808,18,state,IN
74,18,ks,2019-01-02,,2020-06-23,538,0.10310456260792998,0.0009788490281077802,2346,20,state,KS
75,19,ky,2019-01-02,,2020-06-23,538,0.08635194141976599,0.00080206661792314,3278,21,state,KY
76,20,la,2019-01-02,,2020-06-23,538,0.09135072755548701,0.00074270567812632,3450,22,state,LA
77,21,ma,2019-01-02,,2020-06-23,538,0.089356812556593,0.00073507328477483,4962,25,state,MA
78,22,md,2019-01-02,,2020-06-23,538,0.09013867941034,0.00071679342687042,3902,24,state,MD
79,23,me,2019-01-02,,2020-06-23,538,0.08315814446270799,0.0014113312024815,1071,23,state,ME
80,24,mi,2019-01-02,,2020-06-23,538,0.066792508287566,0.00043519884433984,8130,26,state,MI
81,25,mn,2019-01-02,,2020-06-23,538,0.09767741645153301,0.00078776511282945,4104,27,state,MN
82,26,mo,2019-01-02,,2020-06-23,538,0.08617193603940598,0.00062153664109096,4503,29,state,MO
83,27,mp,2019-01-02,,2020-06-23,538,0.09022009021364098,0.0071722248300708,44,69,state,MP
84,28,ms,2019-01-02,,2020-06-23,538,0.09166515732679499,0.0009513170454741801,2157,28,state,MS
85,29,mt,2019-01-02,,2020-06-23,538,0.078810249183639,0.0015786309657646,837,30,state,MT
86,30,nc,2019-01-02,,2020-06-23,538,0.086967606643952,0.00054679397346497,6114,37,state,NC
87,31,nd,2019-01-02,,2020-06-23,538,0.10329019234778,0.0022803146956091,571,38,state,ND
88,32,ne,2019-01-02,,2020-06-23,538,0.09268597332608901,0.001167724131464,1631,31,state,NE
89,33,nh,2019-01-02,,2020-06-23,538,0.089657331769465,0.0014900973952232,921,33,state,NH
90,34,nj,2019-01-02,,2020-06-23,538,0.09792974292431801,0.00059978453366526,6286,34,state,NJ
91,35,nm,2019-01-02,,2020-06-23,538,0.054290325737080994,0.00088345541479532,1446,35,state,NM
92,36,nv,2019-01-02,,2020-06-23,538,0.061544345826818996,0.00079918192307828,1822,32,state,NV
93,37,ny,2019-01-02,,2020-06-23,538,0.084781419246408,0.00039346169554882996,15196,36,state,NY
94,38,oh,2019-01-02,,2020-06-23,538,0.071896251511127,0.00043945775847491,9223,39,state,OH
95,39,ok,2019-01-02,,2020-06-23,538,0.09404862618115802,0.0007843775054903099,2960,40,state,OK
96,40,or,2019-01-02,,2020-06-23,538,0.07576782411390899,0.0008535565100594599,2627,41,state,OR
97,41,pa,2019-01-02,,2020-06-23,538,0.08212272217367798,0.00048778346869802,9721,42,state,PA
98,42,pr,2019-01-02,,2020-06-23,538,0.05864995969476099,0.00077800035997792,2523,72,state,PR
99,43,ri,2019-01-02,,2020-06-23,538,0.087620163246672,0.0018306449587926,807,44,state,RI
100,44,sc,2019-01-02,,2020-06-23,538,0.08282555053853301,0.0007504499839638299,3043,45,state,SC
101,45,sd,2019-01-02,,2020-06-23,538,0.09915571162005,0.0020721990448587,654,46,state,SD
102,46,tn,2019-01-02,,2020-06-23,538,0.08931769511246601,0.00067299449944632,4113,47,state,TN
103,47,tx,2019-01-02,,2020-06-23,538,0.08052118010918201,0.00029825421319131,15767,48,state,TX
104,48,ut,2019-01-02,,2020-06-23,538,0.096463233571978,0.0011776053097218,1687,49,state,UT
105,49,va,2019-01-02,,2020-06-23,538,0.08115210355263701,0.00058181085337542,5298,51,state,VA
106,50,vi,2019-01-02,,2020-06-23,538,0.060396262105001,0.0047731612603062,86,78,state,VI
107,51,vt,2019-01-02,,2020-06-23,538,0.077579544555548,0.0020986941424194,521,50,state,VT
108,52,wa,2019-01-02,,2020-06-23,538,0.07456074849758701,0.00064080348687524,4764,53,state,WA
109,53,wi,2019-01-02,,2020-06-23,538,0.092220494540708,0.0007534309775321201,4472,55,state,WI
110,54,wv,2019-01-02,,2020-06-23,538,0.070922901021559,0.0010077894073165,1591,54,state,WV
111,55,wy,2019-01-02,,2020-06-23,538,0.083067333607562,0.002338993503375,409,56,state,WY
112,0,ak,2019-01-03,1.0,2020-06-23,537,0.083826150330508,0.0023330793961976,525,02,state,AK
113,1,al,2019-01-03,1.0,2020-06-23,537,0.12470202451916,0.0007838863037801,3433,01,state,AL
114,2,ar,2019-01-03,1.0,2020-06-23,537,0.10556005424451,0.0011006049501005,2144,05,state,AR
115,3,as,2019-01-03,1.0,2020-06-23,537,0.098798673533569,0.0088131557109891,32,60,state,AS
116,4,az,2019-01-03,1.0,2020-06-23,537,0.07628518786881401,0.00064498354626961,4165,04,state,AZ
117,5,ca,2019-01-03,1.0,2020-06-23,537,0.08489805387116099,0.00031340059198045,23119,06,state,CA
118,6,co,2019-01-03,1.0,2020-06-23,537,0.086359988444711,0.0007899836465533,3521,08,state,CO
119,7,ct,2019-01-03,1.0,2020-06-23,537,0.10927414850193,0.0011653757213301,2578,09,state,CT
120,8,dc,2019-01-03,1.0,2020-06-23,537,0.09608816135442899,0.0019937084671834,449,11,state,DC
121,9,de,2019-01-03,1.0,2020-06-23,537,0.10040306980225999,0.0022842325641631,563,10,state,DE
122,10,fl,2019-01-03,1.0,2020-06-23,537,0.08241933685194901,0.00035031648105642997,11371,12,state,FL
123,11,ga,2019-01-03,1.0,2020-06-23,537,0.09277280542280199,0.00056236651210979,5522,13,state,GA
124,12,gu,2019-01-03,0.0,2020-06-23,537,0.090592457108055,0.0041000149655967,166,66,state,GU
125,13,hi,2019-01-03,1.0,2020-06-23,537,0.08647435804954201,0.0015240996789999998,834,15,state,HI
126,14,ia,2019-01-03,1.0,2020-06-23,537,0.11563673744988,0.0011142341654494,2628,19,state,IA
127,15,id,2019-01-03,1.0,2020-06-23,537,0.08425521864192799,0.0013625959235695,959,16,state,ID
128,16,il,2019-01-03,1.0,2020-06-23,537,0.09301910528932301,0.00047417771041382,9678,17,state,IL
129,17,in,2019-01-03,1.0,2020-06-23,537,0.087020956437605,0.00067342331014118,4807,18,state,IN
130,18,ks,2019-01-03,1.0,2020-06-23,537,0.10682952082033999,0.0010401935275082,2346,20,state,KS
131,19,ky,2019-01-03,1.0,2020-06-23,537,0.09508409557250802,0.00087299399593987,3277,21,state,KY
132,20,la,2019-01-03,1.0,2020-06-23,537,0.092311589845183,0.00078140670541292,3451,22,state,LA
133,21,ma,2019-01-03,1.0,2020-06-23,537,0.092534988611554,0.0007558017405034599,4960,25,state,MA
134,22,md,2019-01-03,1.0,2020-06-23,537,0.096980502380079,0.0007615912999213,3902,24,state,MD
135,23,me,2019-01-03,1.0,2020-06-23,537,0.082283279622878,0.0014729948930779,1072,23,state,ME
136,24,mi,2019-01-03,1.0,2020-06-23,537,0.075379385656503,0.00048708689579165994,8130,26,state,MI
137,25,mn,2019-01-03,1.0,2020-06-23,537,0.1074174597204,0.0008469735609068099,4104,27,state,MN
138,26,mo,2019-01-03,1.0,2020-06-23,537,0.10052172516892999,0.00073938781147412,4502,29,state,MO
139,27,mp,2019-01-03,0.0,2020-06-23,537,0.09173833656313199,0.0089553097519441,45,69,state,MP
140,28,ms,2019-01-03,1.0,2020-06-23,537,0.09842807083778599,0.0010169551723141,2156,28,state,MS
141,29,mt,2019-01-03,1.0,2020-06-23,537,0.088988232065812,0.0017969552623627,837,30,state,MT
142,30,nc,2019-01-03,1.0,2020-06-23,537,0.099732835488694,0.00058582392585973,6113,37,state,NC
143,31,nd,2019-01-03,1.0,2020-06-23,537,0.11915442032178,0.0024368393078601,572,38,state,ND
144,32,ne,2019-01-03,1.0,2020-06-23,537,0.10111560682023,0.001234633564427,1629,31,state,NE
145,33,nh,2019-01-03,1.0,2020-06-23,537,0.09437547079116801,0.0016762881830592,921,33,state,NH
146,34,nj,2019-01-03,1.0,2020-06-23,537,0.10627063279134,0.00064972904739841,6285,34,state,NJ
147,35,nm,2019-01-03,1.0,2020-06-23,537,0.06406552061923,0.00095112589680851,1446,35,state,NM
148,36,nv,2019-01-03,1.0,2020-06-23,537,0.062611178068837,0.0008246297084171,1822,32,state,NV
149,37,ny,2019-01-03,1.0,2020-06-23,537,0.09193621131808599,0.00041434242205949,15192,36,state,NY
150,38,oh,2019-01-03,1.0,2020-06-23,537,0.08522693009654202,0.0005066027648469901,9223,39,state,OH
151,39,ok,2019-01-03,0.0,2020-06-23,537,0.08179288896440201,0.00077716438177967,2960,40,state,OK
152,40,or,2019-01-03,1.0,2020-06-23,537,0.075011255909072,0.00085598755881884,2627,41,state,OR
153,41,pa,2019-01-03,1.0,2020-06-23,537,0.087263709419116,0.0005178807387614201,9722,42,state,PA
154,42,pr,2019-01-03,1.0,2020-06-23,537,0.060023008137333,0.0008182455714642401,2525,72,state,PR
155,43,ri,2019-01-03,1.0,2020-06-23,537,0.088330883172971,0.0017325000205784,806,44,state,RI
156,44,sc,2019-01-03,1.0,2020-06-23,537,0.08897015294353802,0.0008129950324581401,3043,45,state,SC
157,45,sd,2019-01-03,1.0,2020-06-23,537,0.10848484450345,0.0023294321774369,654,46,state,SD
158,46,tn,2019-01-03,1.0,2020-06-23,537,0.09413317509877199,0.00070941025693557,4113,47,state,TN
159,47,tx,2019-01-03,1.0,2020-06-23,537,0.085505373540792,0.00030796025897067,15764,48,state,TX
160,48,ut,2019-01-03,1.0,2020-06-23,537,0.10527390018857001,0.0012006136864057,1687,49,state,UT
161,49,va,2019-01-03,1.0,2020-06-23,537,0.093492741601444,0.00063420486392811,5299,51,state,VA
162,50,vi,2019-01-03,1.0,2020-06-23,537,0.065358898063904,0.0046707068667275,86,78,state,VI
163,51,vt,2019-01-03,1.0,2020-06-23,537,0.08100533446307401,0.002036773492647,521,50,state,VT
164,52,wa,2019-01-03,1.0,2020-06-23,537,0.07933175893370599,0.00065548372031264,4764,53,state,WA
165,53,wi,2019-01-03,1.0,2020-06-23,537,0.10283675793381,0.0008051428697980299,4474,55,state,WI
166,54,wv,2019-01-03,1.0,2020-06-23,537,0.082867979571077,0.0012079221471198,1591,54,state,WV
167,55,wy,2019-01-03,1.0,2020-06-23,537,0.09503104360970699,0.0025775291726801,409,56,state,WY
168,0,ak,2019-01-04,1.0,2020-06-23,536,0.06802083822818901,0.0016828157833687,526,02,state,AK
169,1,al,2019-01-04,1.0,2020-06-23,536,0.11150263689602999,0.0007974249014979299,3434,01,state,AL
170,2,ar,2019-01-04,1.0,2020-06-23,536,0.10382565158184,0.00099742302251268,2144,05,state,AR
171,3,as,2019-01-04,0.0,2020-06-23,536,0.093709682096595,0.0080067743206954,35,60,state,AS
172,4,az,2019-01-04,1.0,2020-06-23,536,0.07183211761246401,0.00055868469430082,4164,04,state,AZ
173,5,ca,2019-01-04,1.0,2020-06-23,536,0.079399648424975,0.00029104698214668,23112,06,state,CA
174,6,co,2019-01-04,1.0,2020-06-23,536,0.08568843572803,0.00071098100847477,3521,08,state,CO
175,7,ct,2019-01-04,1.0,2020-06-23,536,0.11186368390874,0.0011095111074344,2578,09,state,CT
176,8,dc,2019-01-04,1.0,2020-06-23,536,0.09687283745125301,0.0018857336396161,449,11,state,DC
177,9,de,2019-01-04,1.0,2020-06-23,536,0.09865272596599599,0.0020012652005209,563,10,state,DE
178,10,fl,2019-01-04,1.0,2020-06-23,536,0.07798847254187599,0.00033357516176731,11373,12,state,FL
179,11,ga,2019-01-04,1.0,2020-06-23,536,0.085615660882435,0.00054070189064914,5522,13,state,GA
180,12,gu,2019-01-04,-1.0,2020-06-23,536,0.077975692508414,0.0035541637593796,170,66,state,GU
181,13,hi,2019-01-04,1.0,2020-06-23,536,0.076467688579672,0.0014466806434844,836,15,state,HI
182,14,ia,2019-01-04,1.0,2020-06-23,536,0.11787319588524,0.0011065635172385,2627,19,state,IA
183,15,id,2019-01-04,1.0,2020-06-23,536,0.070192950340714,0.0012052432219315,959,16,state,ID
184,16,il,2019-01-04,1.0,2020-06-23,536,0.086474567527586,0.00046872501650196,9679,17,state,IL
185,17,in,2019-01-04,1.0,2020-06-23,536,0.08304703139998401,0.00065229892358026,4807,18,state,IN
186,18,ks,2019-01-04,1.0,2020-06-23,536,0.10897747188701,0.0010316264351169,2345,20,state,KS
187,19,ky,2019-01-04,1.0,2020-06-23,536,0.094456538929734,0.00086566079621145,3277,21,state,KY
188,20,la,2019-01-04,1.0,2020-06-23,536,0.10202611410616001,0.0007982632714801799,3451,22,state,LA
189,21,ma,2019-01-04,1.0,2020-06-23,536,0.10173164661902999,0.00076831136324916,4960,25,state,MA
190,22,md,2019-01-04,1.0,2020-06-23,536,0.10089300569911,0.0007400052028582,3904,24,state,MD
191,23,me,2019-01-04,1.0,2020-06-23,536,0.088765792961084,0.001522566909155,1069,23,state,ME
192,24,mi,2019-01-04,1.0,2020-06-23,536,0.083432933572806,0.00050074601002351,8130,26,state,MI
193,25,mn,2019-01-04,1.0,2020-06-23,536,0.11478070312380999,0.0008821583706337,4104,27,state,MN
194,26,mo,2019-01-04,1.0,2020-06-23,536,0.10677124878843,0.00078086830698213,4502,29,state,MO
195,27,mp,2019-01-04,0.0,2020-06-23,536,0.086765626339862,0.0077948833208239,46,69,state,MP
196,28,ms,2019-01-04,1.0,2020-06-23,536,0.10855010010871001,0.0010931374230347,2157,28,state,MS
197,29,mt,2019-01-04,1.0,2020-06-23,536,0.092267332360338,0.0018753224729347,837,30,state,MT
198,30,nc,2019-01-04,1.0,2020-06-23,536,0.098855164543527,0.00056023563346094,6115,37,state,NC
199,31,nd,2019-01-04,1.0,2020-06-23,536,0.12291656443041998,0.0024860991630343,571,38,state,ND
200,32,ne,2019-01-04,1.0,2020-06-23,536,0.10827479176317999,0.0012988993444900002,1630,31,state,NE
201,33,nh,2019-01-04,1.0,2020-06-23,536,0.09546868727775501,0.0016874430092456,921,33,state,NH
202,34,nj,2019-01-04,1.0,2020-06-23,536,0.10847606042142,0.0006588148432371701,6287,34,state,NJ
203,35,nm,2019-01-04,1.0,2020-06-23,536,0.074027247676829,0.0011282866408629,1445,35,state,NM
204,36,nv,2019-01-04,1.0,2020-06-23,536,0.06619765015962,0.00084193414231991,1822,32,state,NV
205,37,ny,2019-01-04,1.0,2020-06-23,536,0.09701657374417,0.0004308881905984,15186,36,state,NY
206,38,oh,2019-01-04,1.0,2020-06-23,536,0.08918812685445199,0.0004986098290231401,9224,39,state,OH
207,39,ok,2019-01-04,1.0,2020-06-23,536,0.1020715357231,0.00079587192151296,2960,40,state,OK
208,40,or,2019-01-04,1.0,2020-06-23,536,0.08051986593713499,0.0008393219605764901,2626,41,state,OR
209,41,pa,2019-01-04,1.0,2020-06-23,536,0.093998873378032,0.00051175836299036,9718,42,state,PA
210,42,pr,2019-01-04,0.0,2020-06-23,536,0.053253000056375004,0.00070669832553438,2528,72,state,PR
211,43,ri,2019-01-04,1.0,2020-06-23,536,0.098109983894517,0.0018233887674112,805,44,state,RI
212,44,sc,2019-01-04,1.0,2020-06-23,536,0.091733271423454,0.00076522692255756,3044,45,state,SC
213,45,sd,2019-01-04,1.0,2020-06-23,536,0.11206798959341001,0.0023639072880668,654,46,state,SD
214,46,tn,2019-01-04,1.0,2020-06-23,536,0.098613530575872,0.00071848123429776,4111,47,state,TN
215,47,tx,2019-01-04,1.0,2020-06-23,536,0.09328931235170301,0.00031574385302934,15761,48,state,TX
216,48,ut,2019-01-04,1.0,2020-06-23,536,0.10305634175964,0.0011598915826213,1687,49,state,UT
217,49,va,2019-01-04,1.0,2020-06-23,536,0.089763959627922,0.00062359500163459,5299,51,state,VA
218,50,vi,2019-01-04,1.0,2020-06-23,536,0.05868232428332901,0.004537882991926,86,78,state,VI
219,51,vt,2019-01-04,1.0,2020-06-23,536,0.07728040466408799,0.0019717494546248,521,50,state,VT
220,52,wa,2019-01-04,1.0,2020-06-23,536,0.075120495027758,0.00063210442907137,4765,53,state,WA
221,53,wi,2019-01-04,1.0,2020-06-23,536,0.09953614833517099,0.0008039075280015701,4473,55,state,WI
222,54,wv,2019-01-04,1.0,2020-06-23,536,0.08020616176419298,0.0011959235605728,1591,54,state,WV
223,55,wy,2019-01-04,1.0,2020-06-23,536,0.09194039966729302,0.0025606111761126,410,56,state,WY
224,0,ak,2019-01-05,0.0,2020-06-23,535,0.03477707491883,0.0011066935502944,526,02,state,AK
225,1,al,2019-01-05,0.0,2020-06-23,535,0.07258660105822,0.00061483026512785,3434,01,state,AL
226,2,ar,2019-01-05,0.0,2020-06-23,535,0.056918046585438,0.00073439025495629,2145,05,state,AR
227,3,as,2019-01-05,0.0,2020-06-23,535,0.086800489470523,0.007655907339136,33,60,state,AS
228,4,az,2019-01-05,0.0,2020-06-23,535,0.037756556171287,0.00038421777079191,4162,04,state,AZ
229,5,ca,2019-01-05,0.0,2020-06-23,535,0.04617747062091099,0.00019304651284043,23115,06,state,CA
230,6,co,2019-01-05,0.0,2020-06-23,535,0.053214154650574996,0.00054756957902675,3521,08,state,CO
231,7,ct,2019-01-05,0.0,2020-06-23,535,0.052024683972224005,0.0007074384403818401,2579,09,state,CT
232,8,dc,2019-01-05,0.0,2020-06-23,535,0.048017748815545,0.0012926608333468,449,11,state,DC
233,9,de,2019-01-05,0.0,2020-06-23,535,0.051971062948514994,0.0013799272980323,562,10,state,DE
234,10,fl,2019-01-05,0.0,2020-06-23,535,0.05142334186030301,0.00027966382675227003,11371,12,state,FL
235,11,ga,2019-01-05,0.0,2020-06-23,535,0.055117278067455006,0.00042787996911235,5521,13,state,GA
236,12,gu,2019-01-05,0.0,2020-06-23,535,0.08136618934935001,0.0041017046665093,171,66,state,GU
237,13,hi,2019-01-05,0.0,2020-06-23,535,0.056955062363747005,0.0013150805191865,834,15,state,HI
238,14,ia,2019-01-05,0.0,2020-06-23,535,0.07923770516075099,0.0009538232860491801,2626,19,state,IA
239,15,id,2019-01-05,0.0,2020-06-23,535,0.048909646009145,0.0009973069336618,958,16,state,ID
240,16,il,2019-01-05,0.0,2020-06-23,535,0.065559396580412,0.00041952466679544,9678,17,state,IL
241,17,in,2019-01-05,0.0,2020-06-23,535,0.055857175815127995,0.00053315231295647,4808,18,state,IN
242,18,ks,2019-01-05,0.0,2020-06-23,535,0.06815020391229,0.00085629521476173,2345,20,state,KS
243,19,ky,2019-01-05,0.0,2020-06-23,535,0.053087881810884,0.0006331603723252,3276,21,state,KY
244,20,la,2019-01-05,0.0,2020-06-23,535,0.06803146383931401,0.00067640126871638,3451,22,state,LA
245,21,ma,2019-01-05,0.0,2020-06-23,535,0.04984069450736701,0.00048525169262022004,4960,25,state,MA
246,22,md,2019-01-05,0.0,2020-06-23,535,0.047537971232499,0.00049119338148533,3902,24,state,MD
247,23,me,2019-01-05,0.0,2020-06-23,535,0.05218939473865,0.0011644971996924,1069,23,state,ME
248,24,mi,2019-01-05,0.0,2020-06-23,535,0.04924795121349299,0.00034035105595159,8128,26,state,MI
249,25,mn,2019-01-05,0.0,2020-06-23,535,0.075624512883482,0.00066056918788104,4104,27,state,MN
250,26,mo,2019-01-05,0.0,2020-06-23,535,0.06867061996389599,0.0005550854284152901,4501,29,state,MO
251,27,mp,2019-01-05,-1.0,2020-06-23,535,0.072609346021114,0.0050511792086148,47,69,state,MP
252,28,ms,2019-01-05,0.0,2020-06-23,535,0.071407031448577,0.0007853487596157,2157,28,state,MS
253,29,mt,2019-01-05,0.0,2020-06-23,535,0.057086172326362004,0.0012508407998760003,837,30,state,MT
254,30,nc,2019-01-05,0.0,2020-06-23,535,0.050497258454425,0.00035482656682026003,6115,37,state,NC
255,31,nd,2019-01-05,1.0,2020-06-23,535,0.09070722528527099,0.0020893198647052,571,38,state,ND
256,32,ne,2019-01-05,0.0,2020-06-23,535,0.073523256994903,0.0010715576820057,1629,31,state,NE
257,33,nh,2019-01-05,0.0,2020-06-23,535,0.049022997611317995,0.0010051856031511,921,33,state,NH
258,34,nj,2019-01-05,0.0,2020-06-23,535,0.049981263637448,0.00038487035395728,6282,34,state,NJ
259,35,nm,2019-01-05,0.0,2020-06-23,535,0.048337807277133,0.0008795027229439099,1446,35,state,NM
260,36,nv,2019-01-05,0.0,2020-06-23,535,0.046042298781433004,0.00063466671327217,1821,32,state,NV
261,37,ny,2019-01-05,0.0,2020-06-23,535,0.048343616672976,0.00026258241365825,15183,36,state,NY
262,38,oh,2019-01-05,0.0,2020-06-23,535,0.051032829487526,0.00033058222391564,9222,39,state,OH
