,Unnamed: 0,geo_value,date,direction,issue,lag,smoothed_adj_cli,stderr,sample_size,fips,aggregate_level,state
4651,10,ga,2020-05-02,0.0,2020-07-05,64,3.6518559999999995,,,13,state,GA
4652,11,hi,2020-05-02,0.0,2020-07-05,64,0.5277109999999999,,,15,state,HI
4653,12,ia,2020-05-02,0.0,2020-07-05,64,2.626372,,,19,state,IA
4654,13,id,2020-05-02,-1.0,2020-07-05,64,2.771992,,,16,state,ID
4655,14,il,2020-05-02,1.0,2020-07-05,64,9.659789,,,17,state,IL
4656,15,in,2020-05-02,0.0,2020-07-05,64,3.8539309999999998,,,18,state,IN
4657,16,ks,2020-05-02,0.0,2020-07-05,64,2.236217,,,20,state,KS
4658,17,ky,2020-05-02,0.0,2020-07-05,64,2.599968,,,21,state,KY
4659,18,la,2020-05-02,1.0,2020-07-05,64,5.957802,,,22,state,LA
4660,19,ma,2020-05-02,1.0,2020-07-05,64,4.119243,,,25,state,MA
4661,20,md,2020-05-02,1.0,2020-07-05,64,6.555064,,,24,state,MD
4662,21,me,2020-05-02,1.0,2020-07-05,64,2.491215,,,23,state,ME
4663,22,mi,2020-05-02,0.0,2020-07-05,64,7.699853999999999,,,26,state,MI
4664,23,mn,2020-05-02,1.0,2020-07-05,64,4.915327,,,27,state,MN
4665,24,mo,2020-05-02,0.0,2020-07-05,64,3.006886,,,29,state,MO
4666,25,ms,2020-05-02,0.0,2020-07-05,64,4.419386,,,28,state,MS
4667,26,mt,2020-05-02,-1.0,2020-07-05,64,0.896301,,,30,state,MT
4668,27,nc,2020-05-02,0.0,2020-07-05,64,1.700682,,,37,state,NC
4669,28,nd,2020-05-02,0.0,2020-07-05,64,2.8289560000000002,,,38,state,ND
4670,29,ne,2020-05-02,0.0,2020-07-05,64,3.6697889999999997,,,31,state,NE
4671,30,nh,2020-05-02,1.0,2020-07-05,64,4.5409239999999995,,,33,state,NH
4672,31,nj,2020-05-02,1.0,2020-07-05,64,12.0158,,,34,state,NJ
4673,32,nm,2020-05-02,1.0,2020-07-05,64,4.743587000000001,,,35,state,NM
4674,33,nv,2020-05-02,-1.0,2020-07-05,64,2.370747,,,32,state,NV
4675,34,ny,2020-05-02,1.0,2020-07-05,64,20.551399,,,36,state,NY
4676,35,oh,2020-05-02,0.0,2020-07-05,64,1.276925,,,39,state,OH
4677,36,ok,2020-05-02,-1.0,2020-07-05,64,2.157111,,,40,state,OK
4678,37,or,2020-05-02,0.0,2020-07-05,64,2.225213,,,41,state,OR
4679,38,pa,2020-05-02,0.0,2020-07-05,64,5.529937,,,42,state,PA
4680,39,ri,2020-05-02,1.0,2020-07-05,64,5.8993269999999995,,,44,state,RI
4681,40,sc,2020-05-02,0.0,2020-07-05,64,2.384291,,,45,state,SC
4682,41,sd,2020-05-02,0.0,2020-07-05,64,4.097823,,,46,state,SD
4683,42,tn,2020-05-02,0.0,2020-07-05,64,3.3754190000000004,,,47,state,TN
4684,43,tx,2020-05-02,1.0,2020-07-05,64,3.5827690000000003,,,48,state,TX
4685,44,ut,2020-05-02,0.0,2020-07-05,64,5.261101999999999,,,49,state,UT
4686,45,va,2020-05-02,0.0,2020-07-05,64,4.326314,,,51,state,VA
4687,46,vt,2020-05-02,0.0,2020-07-05,64,2.210487,,,50,state,VT
4688,47,wa,2020-05-02,0.0,2020-07-05,64,1.825823,,,53,state,WA
4689,48,wi,2020-05-02,0.0,2020-07-05,64,1.371625,,,55,state,WI
4690,49,wv,2020-05-02,0.0,2020-07-05,64,3.185787,,,54,state,WV
4691,50,wy,2020-05-02,1.0,2020-07-05,64,4.2697959999999995,,,56,state,WY
4692,0,ak,2020-05-03,1.0,2020-07-06,64,6.317972,,,02,state,AK
4693,1,al,2020-05-03,0.0,2020-07-06,64,2.5160080000000002,,,01,state,AL
4694,2,ar,2020-05-03,0.0,2020-07-06,64,3.8492379999999997,,,05,state,AR
4695,3,az,2020-05-03,1.0,2020-07-06,64,2.8161669999999996,,,04,state,AZ
4696,4,ca,2020-05-03,0.0,2020-07-06,64,4.079599,,,06,state,CA
4697,5,co,2020-05-03,0.0,2020-07-06,64,8.405525,,,08,state,CO
4698,6,ct,2020-05-03,1.0,2020-07-06,64,8.760964999999999,,,09,state,CT
4699,7,dc,2020-05-03,1.0,2020-07-06,64,10.00607,,,11,state,DC
4700,8,de,2020-05-03,0.0,2020-07-06,64,8.193347,,,10,state,DE
4701,9,fl,2020-05-03,0.0,2020-07-06,64,4.594016000000001,,,12,state,FL
4702,10,ga,2020-05-03,0.0,2020-07-06,64,3.4636669999999996,,,13,state,GA
4703,11,hi,2020-05-03,0.0,2020-07-06,64,0.349475,,,15,state,HI
4704,12,ia,2020-05-03,0.0,2020-07-06,64,2.6316200000000003,,,19,state,IA
4705,13,id,2020-05-03,-1.0,2020-07-06,64,2.571834,,,16,state,ID
4706,14,il,2020-05-03,0.0,2020-07-06,64,9.427254,,,17,state,IL
4707,15,in,2020-05-03,0.0,2020-07-06,64,4.026914,,,18,state,IN
4708,16,ks,2020-05-03,0.0,2020-07-06,64,2.194154,,,20,state,KS
4709,17,ky,2020-05-03,0.0,2020-07-06,64,2.368543,,,21,state,KY
4710,18,la,2020-05-03,1.0,2020-07-06,64,5.490966,,,22,state,LA
4711,19,ma,2020-05-03,1.0,2020-07-06,64,3.6111269999999998,,,25,state,MA
4712,20,md,2020-05-03,1.0,2020-07-06,64,6.798163000000001,,,24,state,MD
4713,21,me,2020-05-03,1.0,2020-07-06,64,2.9605029999999997,,,23,state,ME
4714,22,mi,2020-05-03,0.0,2020-07-06,64,7.720022,,,26,state,MI
4715,23,mn,2020-05-03,1.0,2020-07-06,64,5.080298,,,27,state,MN
4716,24,mo,2020-05-03,0.0,2020-07-06,64,2.605969,,,29,state,MO
4717,25,ms,2020-05-03,1.0,2020-07-06,64,4.520165,,,28,state,MS
4718,26,mt,2020-05-03,-1.0,2020-07-06,64,0.930211,,,30,state,MT
4719,27,nc,2020-05-03,0.0,2020-07-06,64,1.8498139999999998,,,37,state,NC
4720,28,nd,2020-05-03,-1.0,2020-07-06,64,2.464023,,,38,state,ND
4721,29,ne,2020-05-03,1.0,2020-07-06,64,4.096664,,,31,state,NE
4722,30,nh,2020-05-03,0.0,2020-07-06,64,4.664209,,,33,state,NH
4723,31,nj,2020-05-03,1.0,2020-07-06,64,11.232493,,,34,state,NJ
4724,32,nm,2020-05-03,0.0,2020-07-06,64,5.114301,,,35,state,NM
4725,33,nv,2020-05-03,-1.0,2020-07-06,64,2.11809,,,32,state,NV
4726,34,ny,2020-05-03,1.0,2020-07-06,64,19.668854,,,36,state,NY
4727,35,oh,2020-05-03,0.0,2020-07-06,64,1.247941,,,39,state,OH
4728,36,ok,2020-05-03,0.0,2020-07-06,64,1.755307,,,40,state,OK
4729,37,or,2020-05-03,0.0,2020-07-06,64,2.48168,,,41,state,OR
4730,38,pa,2020-05-03,0.0,2020-07-06,64,4.752905,,,42,state,PA
4731,39,ri,2020-05-03,0.0,2020-07-06,64,5.241066,,,44,state,RI
4732,40,sc,2020-05-03,0.0,2020-07-06,64,2.854115,,,45,state,SC
4733,41,sd,2020-05-03,-1.0,2020-07-06,64,3.5840989999999997,,,46,state,SD
4734,42,tn,2020-05-03,0.0,2020-07-06,64,3.543737,,,47,state,TN
4735,43,tx,2020-05-03,1.0,2020-07-06,64,3.351407,,,48,state,TX
4736,44,ut,2020-05-03,0.0,2020-07-06,64,4.818383,,,49,state,UT
4737,45,va,2020-05-03,0.0,2020-07-06,64,4.121698,,,51,state,VA
4738,46,vt,2020-05-03,0.0,2020-07-06,64,2.106774,,,50,state,VT
4739,47,wa,2020-05-03,0.0,2020-07-06,64,1.820512,,,53,state,WA
4740,48,wi,2020-05-03,0.0,2020-07-06,64,1.342686,,,55,state,WI
4741,49,wv,2020-05-03,0.0,2020-07-06,64,3.2456240000000003,,,54,state,WV
4742,50,wy,2020-05-03,1.0,2020-07-06,64,4.172072,,,56,state,WY
4743,0,ak,2020-05-04,1.0,2020-07-07,64,6.429465,,,02,state,AK
4744,1,al,2020-05-04,0.0,2020-07-07,64,2.175757,,,01,state,AL
4745,2,ar,2020-05-04,0.0,2020-07-07,64,3.243697,,,05,state,AR
4746,3,az,2020-05-04,1.0,2020-07-07,64,2.570024,,,04,state,AZ
4747,4,ca,2020-05-04,0.0,2020-07-07,64,3.8515269999999995,,,06,state,CA
4748,5,co,2020-05-04,0.0,2020-07-07,64,7.768885000000001,,,08,state,CO
4749,6,ct,2020-05-04,1.0,2020-07-07,64,8.519734,,,09,state,CT
4750,7,dc,2020-05-04,1.0,2020-07-07,64,9.151342,,,11,state,DC
4751,8,de,2020-05-04,-1.0,2020-07-07,64,7.902667999999999,,,10,state,DE
4752,9,fl,2020-05-04,0.0,2020-07-07,64,3.955133,,,12,state,FL
4753,10,ga,2020-05-04,0.0,2020-07-07,64,3.2356119999999997,,,13,state,GA
4754,11,hi,2020-05-04,0.0,2020-07-07,64,0.275892,,,15,state,HI
4755,12,ia,2020-05-04,0.0,2020-07-07,64,2.480884,,,19,state,IA
4756,13,id,2020-05-04,-1.0,2020-07-07,64,2.294594,,,16,state,ID
4757,14,il,2020-05-04,0.0,2020-07-07,64,9.510166,,,17,state,IL
4758,15,in,2020-05-04,0.0,2020-07-07,64,4.082123,,,18,state,IN
4759,16,ks,2020-05-04,0.0,2020-07-07,64,1.8611509999999998,,,20,state,KS
4760,17,ky,2020-05-04,0.0,2020-07-07,64,2.306258,,,21,state,KY
4761,18,la,2020-05-04,1.0,2020-07-07,64,4.972313,,,22,state,LA
4762,19,ma,2020-05-04,0.0,2020-07-07,64,2.975212,,,25,state,MA
4763,20,md,2020-05-04,1.0,2020-07-07,64,6.340346,,,24,state,MD
4764,21,me,2020-05-04,1.0,2020-07-07,64,3.3005139999999997,,,23,state,ME
4765,22,mi,2020-05-04,-1.0,2020-07-07,64,6.7028929999999995,,,26,state,MI
4766,23,mn,2020-05-04,1.0,2020-07-07,64,5.298535,,,27,state,MN
4767,24,mo,2020-05-04,0.0,2020-07-07,64,2.149479,,,29,state,MO
4768,25,ms,2020-05-04,0.0,2020-07-07,64,4.009414,,,28,state,MS
4769,26,mt,2020-05-04,0.0,2020-07-07,64,0.955354,,,30,state,MT
4770,27,nc,2020-05-04,0.0,2020-07-07,64,1.844797,,,37,state,NC
4771,28,nd,2020-05-04,-1.0,2020-07-07,64,2.277002,,,38,state,ND
4772,29,ne,2020-05-04,1.0,2020-07-07,64,3.8546169999999997,,,31,state,NE
4773,30,nh,2020-05-04,0.0,2020-07-07,64,4.80395,,,33,state,NH
4774,31,nj,2020-05-04,0.0,2020-07-07,64,11.066645,,,34,state,NJ
4775,32,nm,2020-05-04,0.0,2020-07-07,64,5.1602879999999995,,,35,state,NM
4776,33,nv,2020-05-04,-1.0,2020-07-07,64,2.13363,,,32,state,NV
4777,34,ny,2020-05-04,1.0,2020-07-07,64,19.09674,,,36,state,NY
4778,35,oh,2020-05-04,0.0,2020-07-07,64,1.265803,,,39,state,OH
4779,36,ok,2020-05-04,-1.0,2020-07-07,64,1.4701790000000001,,,40,state,OK
4780,37,or,2020-05-04,0.0,2020-07-07,64,2.116984,,,41,state,OR
4781,38,pa,2020-05-04,-1.0,2020-07-07,64,4.019106,,,42,state,PA
4782,39,ri,2020-05-04,0.0,2020-07-07,64,4.568909,,,44,state,RI
4783,40,sc,2020-05-04,0.0,2020-07-07,64,2.5392650000000003,,,45,state,SC
4784,41,sd,2020-05-04,-1.0,2020-07-07,64,3.221949,,,46,state,SD
4785,42,tn,2020-05-04,0.0,2020-07-07,64,3.336096,,,47,state,TN
4786,43,tx,2020-05-04,0.0,2020-07-07,64,2.8500240000000003,,,48,state,TX
4787,44,ut,2020-05-04,0.0,2020-07-07,64,4.486153,,,49,state,UT
4788,45,va,2020-05-04,0.0,2020-07-07,64,3.7688660000000005,,,51,state,VA
4789,46,vt,2020-05-04,0.0,2020-07-07,64,1.9845970000000002,,,50,state,VT
4790,47,wa,2020-05-04,0.0,2020-07-07,64,1.565292,,,53,state,WA
4791,48,wi,2020-05-04,0.0,2020-07-07,64,1.2127219999999999,,,55,state,WI
4792,49,wv,2020-05-04,0.0,2020-07-07,64,3.202847,,,54,state,WV
4793,50,wy,2020-05-04,1.0,2020-07-07,64,3.8215269999999997,,,56,state,WY
4794,0,ak,2020-05-05,1.0,2020-07-08,64,5.734828,,,02,state,AK
4795,1,al,2020-05-05,-1.0,2020-07-08,64,1.9682009999999999,,,01,state,AL
4796,2,ar,2020-05-05,-1.0,2020-07-08,64,3.0235,,,05,state,AR
4797,3,az,2020-05-05,0.0,2020-07-08,64,2.748901,,,04,state,AZ
4798,4,ca,2020-05-05,0.0,2020-07-08,64,3.805426,,,06,state,CA
4799,5,co,2020-05-05,-1.0,2020-07-08,64,7.240971000000001,,,08,state,CO
4800,6,ct,2020-05-05,1.0,2020-07-08,64,8.537139999999999,,,09,state,CT
4801,7,dc,2020-05-05,1.0,2020-07-08,64,9.446322,,,11,state,DC
4802,8,de,2020-05-05,-1.0,2020-07-08,64,7.910386999999999,,,10,state,DE
4803,9,fl,2020-05-05,-1.0,2020-07-08,64,3.713687,,,12,state,FL
4804,10,ga,2020-05-05,0.0,2020-07-08,64,3.162314,,,13,state,GA
4805,11,hi,2020-05-05,0.0,2020-07-08,64,0.19884200000000002,,,15,state,HI
4806,12,ia,2020-05-05,0.0,2020-07-08,64,2.415824,,,19,state,IA
4807,13,id,2020-05-05,-1.0,2020-07-08,64,1.5766719999999999,,,16,state,ID
4808,14,il,2020-05-05,-1.0,2020-07-08,64,9.383024,,,17,state,IL
4809,15,in,2020-05-05,0.0,2020-07-08,64,3.9334089999999997,,,18,state,IN
4810,16,ks,2020-05-05,-1.0,2020-07-08,64,1.7354990000000001,,,20,state,KS
4811,17,ky,2020-05-05,0.0,2020-07-08,64,2.33122,,,21,state,KY
4812,18,la,2020-05-05,0.0,2020-07-08,64,4.681058999999999,,,22,state,LA
4813,19,ma,2020-05-05,-1.0,2020-07-08,64,3.2611830000000004,,,25,state,MA
4814,20,md,2020-05-05,0.0,2020-07-08,64,6.730053999999999,,,24,state,MD
4815,21,me,2020-05-05,1.0,2020-07-08,64,3.339001,,,23,state,ME
4816,22,mi,2020-05-05,-1.0,2020-07-08,64,6.425132,,,26,state,MI
4817,23,mn,2020-05-05,1.0,2020-07-08,64,5.149458999999999,,,27,state,MN
4818,24,mo,2020-05-05,-1.0,2020-07-08,64,2.042675,,,29,state,MO
4819,25,ms,2020-05-05,0.0,2020-07-08,64,4.149573,,,28,state,MS
4820,26,mt,2020-05-05,0.0,2020-07-08,64,0.904284,,,30,state,MT
4821,27,nc,2020-05-05,0.0,2020-07-08,64,1.815405,,,37,state,NC
4822,28,nd,2020-05-05,-1.0,2020-07-08,64,2.0901389999999997,,,38,state,ND
4823,29,ne,2020-05-05,0.0,2020-07-08,64,4.040071,,,31,state,NE
4824,30,nh,2020-05-05,0.0,2020-07-08,64,4.55339,,,33,state,NH
4825,31,nj,2020-05-05,-1.0,2020-07-08,64,11.018603,,,34,state,NJ
4826,32,nm,2020-05-05,0.0,2020-07-08,64,5.336646,,,35,state,NM
4827,33,nv,2020-05-05,0.0,2020-07-08,64,2.556133,,,32,state,NV
4828,34,ny,2020-05-05,1.0,2020-07-08,64,19.897342000000002,,,36,state,NY
4829,35,oh,2020-05-05,0.0,2020-07-08,64,1.2391889999999999,,,39,state,OH
4830,36,ok,2020-05-05,0.0,2020-07-08,64,1.594142,,,40,state,OK
4831,37,or,2020-05-05,0.0,2020-07-08,64,1.877559,,,41,state,OR
4832,38,pa,2020-05-05,-1.0,2020-07-08,64,4.096731,,,42,state,PA
4833,39,ri,2020-05-05,-1.0,2020-07-08,64,4.766433,,,44,state,RI
4834,40,sc,2020-05-05,0.0,2020-07-08,64,2.542609,,,45,state,SC
4835,41,sd,2020-05-05,-1.0,2020-07-08,64,2.621468,,,46,state,SD
4836,42,tn,2020-05-05,0.0,2020-07-08,64,3.450076,,,47,state,TN
4837,43,tx,2020-05-05,0.0,2020-07-08,64,3.101359,,,48,state,TX
4838,44,ut,2020-05-05,-1.0,2020-07-08,64,4.002485,,,49,state,UT
4839,45,va,2020-05-05,0.0,2020-07-08,64,3.7902120000000004,,,51,state,VA
4840,46,vt,2020-05-05,0.0,2020-07-08,64,1.9391200000000002,,,50,state,VT
4841,47,wa,2020-05-05,0.0,2020-07-08,64,1.5960940000000001,,,53,state,WA
4842,48,wi,2020-05-05,0.0,2020-07-08,64,1.2624950000000001,,,55,state,WI
4843,49,wv,2020-05-05,0.0,2020-07-08,64,2.864323,,,54,state,WV
4844,50,wy,2020-05-05,0.0,2020-07-08,64,4.1502099999999995,,,56,state,WY
4845,0,ak,2020-05-06,0.0,2020-07-09,64,4.974513,,,02,state,AK
4846,1,al,2020-05-06,-1.0,2020-07-09,64,1.9322990000000002,,,01,state,AL
4847,2,ar,2020-05-06,-1.0,2020-07-09,64,3.01532,,,05,state,AR
4848,3,az,2020-05-06,0.0,2020-07-09,64,3.196611,,,04,state,AZ
4849,4,ca,2020-05-06,0.0,2020-07-09,64,3.7518830000000003,,,06,state,CA
4850,5,co,2020-05-06,-1.0,2020-07-09,64,7.117126,,,08,state,CO
4851,6,ct,2020-05-06,0.0,2020-07-09,64,8.455039,,,09,state,CT
4852,7,dc,2020-05-06,1.0,2020-07-09,64,9.795166,,,11,state,DC
4853,8,de,2020-05-06,-1.0,2020-07-09,64,8.460484,,,10,state,DE
4854,9,fl,2020-05-06,-1.0,2020-07-09,64,3.5688940000000002,,,12,state,FL
4855,10,ga,2020-05-06,0.0,2020-07-09,64,3.249737,,,13,state,GA
4856,11,hi,2020-05-06,0.0,2020-07-09,64,0.49481099999999995,,,15,state,HI
4857,12,ia,2020-05-06,0.0,2020-07-09,64,2.27857,,,19,state,IA
4858,13,id,2020-05-06,-1.0,2020-07-09,64,1.0417809999999998,,,16,state,ID
4859,14,il,2020-05-06,-1.0,2020-07-09,64,9.303013,,,17,state,IL
4860,15,in,2020-05-06,0.0,2020-07-09,64,3.8469,,,18,state,IN
4861,16,ks,2020-05-06,-1.0,2020-07-09,64,1.6721840000000001,,,20,state,KS
4862,17,ky,2020-05-06,0.0,2020-07-09,64,2.294013,,,21,state,KY
4863,18,la,2020-05-06,-1.0,2020-07-09,64,4.503126,,,22,state,LA
4864,19,ma,2020-05-06,-1.0,2020-07-09,64,3.4157370000000005,,,25,state,MA
4865,20,md,2020-05-06,0.0,2020-07-09,64,6.973561,,,24,state,MD
4866,21,me,2020-05-06,1.0,2020-07-09,64,3.119591,,,23,state,ME
4867,22,mi,2020-05-06,-1.0,2020-07-09,64,6.045266000000001,,,26,state,MI
4868,23,mn,2020-05-06,1.0,2020-07-09,64,5.205532,,,27,state,MN
4869,24,mo,2020-05-06,-1.0,2020-07-09,64,2.065317,,,29,state,MO
4870,25,ms,2020-05-06,0.0,2020-07-09,64,4.113964,,,28,state,MS
4871,26,mt,2020-05-06,0.0,2020-07-09,64,0.9712209999999999,,,30,state,MT
4872,27,nc,2020-05-06,0.0,2020-07-09,64,1.78594,,,37,state,NC
4873,28,nd,2020-05-06,-1.0,2020-07-09,64,2.014184,,,38,state,ND
4874,29,ne,2020-05-06,0.0,2020-07-09,64,4.410438,,,31,state,NE
4875,30,nh,2020-05-06,0.0,2020-07-09,64,4.535894,,,33,state,NH
4876,31,nj,2020-05-06,-1.0,2020-07-09,64,11.048528,,,34,state,NJ
4877,32,nm,2020-05-06,0.0,2020-07-09,64,5.575268,,,35,state,NM
4878,33,nv,2020-05-06,0.0,2020-07-09,64,2.721376,,,32,state,NV
4879,34,ny,2020-05-06,0.0,2020-07-09,64,20.078170999999998,,,36,state,NY
4880,35,oh,2020-05-06,0.0,2020-07-09,64,1.246043,,,39,state,OH
4881,36,ok,2020-05-06,0.0,2020-07-09,64,1.555644,,,40,state,OK
4882,37,or,2020-05-06,0.0,2020-07-09,64,1.9510990000000001,,,41,state,OR
4883,38,pa,2020-05-06,-1.0,2020-07-09,64,4.365479,,,42,state,PA
4884,39,ri,2020-05-06,-1.0,2020-07-09,64,5.102652,,,44,state,RI
4885,40,sc,2020-05-06,0.0,2020-07-09,64,2.4939430000000002,,,45,state,SC
4886,41,sd,2020-05-06,-1.0,2020-07-09,64,3.050312,,,46,state,SD
4887,42,tn,2020-05-06,0.0,2020-07-09,64,3.289015,,,47,state,TN
4888,43,tx,2020-05-06,0.0,2020-07-09,64,3.229071,,,48,state,TX
4889,44,ut,2020-05-06,-1.0,2020-07-09,64,3.7626190000000004,,,49,state,UT
4890,45,va,2020-05-06,0.0,2020-07-09,64,3.7340690000000003,,,51,state,VA
4891,46,vt,2020-05-06,0.0,2020-07-09,64,1.802232,,,50,state,VT
4892,47,wa,2020-05-06,0.0,2020-07-09,64,1.596036,,,53,state,WA
4893,48,wi,2020-05-06,0.0,2020-07-09,64,1.258643,,,55,state,WI
4894,49,wv,2020-05-06,0.0,2020-07-09,64,2.7107349999999997,,,54,state,WV
4895,50,wy,2020-05-06,0.0,2020-07-09,64,3.898968,,,56,state,WY
4896,0,ak,2020-05-07,-1.0,2020-07-10,64,3.921217,,,02,state,AK
4897,1,al,2020-05-07,-1.0,2020-07-10,64,1.992509,,,01,state,AL
4898,2,ar,2020-05-07,-1.0,2020-07-10,64,2.843626,,,05,state,AR
4899,3,az,2020-05-07,0.0,2020-07-10,64,3.196614,,,04,state,AZ
4900,4,ca,2020-05-07,0.0,2020-07-10,64,3.656501,,,06,state,CA
4901,5,co,2020-05-07,-1.0,2020-07-10,64,6.668489,,,08,state,CO
4902,6,ct,2020-05-07,0.0,2020-07-10,64,8.613483,,,09,state,CT
4903,7,dc,2020-05-07,0.0,2020-07-10,64,9.501085,,,11,state,DC
4904,8,de,2020-05-07,0.0,2020-07-10,64,7.270646000000001,,,10,state,DE
4905,9,fl,2020-05-07,-1.0,2020-07-10,64,3.352074,,,12,state,FL
4906,10,ga,2020-05-07,0.0,2020-07-10,64,3.095991,,,13,state,GA
4907,11,hi,2020-05-07,0.0,2020-07-10,64,0.388508,,,15,state,HI
4908,12,ia,2020-05-07,0.0,2020-07-10,64,2.124146,,,19,state,IA
4909,13,id,2020-05-07,-1.0,2020-07-10,64,0.9742620000000001,,,16,state,ID
4910,14,il,2020-05-07,-1.0,2020-07-10,64,8.738994,,,17,state,IL
4911,15,in,2020-05-07,0.0,2020-07-10,64,3.695272,,,18,state,IN
4912,16,ks,2020-05-07,-1.0,2020-07-10,64,1.629546,,,20,state,KS
4913,17,ky,2020-05-07,0.0,2020-07-10,64,2.14532,,,21,state,KY
4914,18,la,2020-05-07,-1.0,2020-07-10,64,4.503524,,,22,state,LA
4915,19,ma,2020-05-07,-1.0,2020-07-10,64,3.558678,,,25,state,MA
4916,20,md,2020-05-07,0.0,2020-07-10,64,7.141052,,,24,state,MD
4917,21,me,2020-05-07,1.0,2020-07-10,64,2.698162,,,23,state,ME
4918,22,mi,2020-05-07,-1.0,2020-07-10,64,5.713274,,,26,state,MI
4919,23,mn,2020-05-07,0.0,2020-07-10,64,5.119535,,,27,state,MN
4920,24,mo,2020-05-07,-1.0,2020-07-10,64,2.009074,,,29,state,MO
4921,25,ms,2020-05-07,0.0,2020-07-10,64,4.765578,,,28,state,MS
4922,26,mt,2020-05-07,0.0,2020-07-10,64,0.8222510000000001,,,30,state,MT
4923,27,nc,2020-05-07,0.0,2020-07-10,64,1.7455740000000002,,,37,state,NC
4924,28,nd,2020-05-07,-1.0,2020-07-10,64,1.887689,,,38,state,ND
4925,29,ne,2020-05-07,1.0,2020-07-10,64,4.542339,,,31,state,NE
4926,30,nh,2020-05-07,0.0,2020-07-10,64,4.626364,,,33,state,NH
4927,31,nj,2020-05-07,-1.0,2020-07-10,64,11.293713,,,34,state,NJ
4928,32,nm,2020-05-07,0.0,2020-07-10,64,5.582039,,,35,state,NM
4929,33,nv,2020-05-07,0.0,2020-07-10,64,2.5413509999999997,,,32,state,NV
4930,34,ny,2020-05-07,0.0,2020-07-10,64,20.484548999999998,,,36,state,NY
4931,35,oh,2020-05-07,0.0,2020-07-10,64,1.311599,,,39,state,OH
4932,36,ok,2020-05-07,0.0,2020-07-10,64,1.53738,,,40,state,OK
4933,37,or,2020-05-07,0.0,2020-07-10,64,1.8366930000000001,,,41,state,OR
4934,38,pa,2020-05-07,-1.0,2020-07-10,64,4.227231,,,42,state,PA
4935,39,ri,2020-05-07,-1.0,2020-07-10,64,5.352094999999999,,,44,state,RI
4936,40,sc,2020-05-07,0.0,2020-07-10,64,2.553008,,,45,state,SC
4937,41,sd,2020-05-07,-1.0,2020-07-10,64,2.9118880000000003,,,46,state,SD
4938,42,tn,2020-05-07,0.0,2020-07-10,64,3.0836419999999998,,,47,state,TN
4939,43,tx,2020-05-07,0.0,2020-07-10,64,3.2903830000000003,,,48,state,TX
4940,44,ut,2020-05-07,-1.0,2020-07-10,64,3.567282,,,49,state,UT
4941,45,va,2020-05-07,0.0,2020-07-10,64,3.753158,,,51,state,VA
4942,46,vt,2020-05-07,0.0,2020-07-10,64,1.5827790000000002,,,50,state,VT
4943,47,wa,2020-05-07,0.0,2020-07-10,64,1.576808,,,53,state,WA
4944,48,wi,2020-05-07,0.0,2020-07-10,64,1.273401,,,55,state,WI
4945,49,wv,2020-05-07,0.0,2020-07-10,64,2.3810290000000003,,,54,state,WV
4946,50,wy,2020-05-07,0.0,2020-07-10,64,4.915866,,,56,state,WY
4947,0,ak,2020-05-08,-1.0,2020-07-11,64,2.997246,,,02,state,AK
4948,1,al,2020-05-08,0.0,2020-07-11,64,1.999786,,,01,state,AL
4949,2,ar,2020-05-08,-1.0,2020-07-11,64,2.458755,,,05,state,AR
4950,3,az,2020-05-08,0.0,2020-07-11,64,3.34392,,,04,state,AZ
4951,4,ca,2020-05-08,0.0,2020-07-11,64,3.6153160000000004,,,06,state,CA
4952,5,co,2020-05-08,-1.0,2020-07-11,64,6.271999,,,08,state,CO
4953,6,ct,2020-05-08,0.0,2020-07-11,64,8.749433999999999,,,09,state,CT
4954,7,dc,2020-05-08,0.0,2020-07-11,64,9.152941,,,11,state,DC
4955,8,de,2020-05-08,-1.0,2020-07-11,64,6.314869,,,10,state,DE
4956,9,fl,2020-05-08,-1.0,2020-07-11,64,3.220485,,,12,state,FL
4957,10,ga,2020-05-08,0.0,2020-07-11,64,2.959476,,,13,state,GA
4958,11,hi,2020-05-08,0.0,2020-07-11,64,0.549075,,,15,state,HI
4959,12,ia,2020-05-08,0.0,2020-07-11,64,1.9729430000000001,,,19,state,IA
4960,13,id,2020-05-08,-1.0,2020-07-11,64,0.783504,,,16,state,ID
4961,14,il,2020-05-08,-1.0,2020-07-11,64,8.313258,,,17,state,IL
4962,15,in,2020-05-08,0.0,2020-07-11,64,3.7702089999999995,,,18,state,IN
4963,16,ks,2020-05-08,0.0,2020-07-11,64,1.594074,,,20,state,KS
4964,17,ky,2020-05-08,0.0,2020-07-11,64,2.023593,,,21,state,KY
4965,18,la,2020-05-08,-1.0,2020-07-11,64,4.25936,,,22,state,LA
4966,19,ma,2020-05-08,0.0,2020-07-11,64,3.934762,,,25,state,MA
4967,20,md,2020-05-08,0.0,2020-07-11,64,7.068465,,,24,state,MD
4968,21,me,2020-05-08,0.0,2020-07-11,64,3.03803,,,23,state,ME
4969,22,mi,2020-05-08,-1.0,2020-07-11,64,5.5489809999999995,,,26,state,MI
4970,23,mn,2020-05-08,0.0,2020-07-11,64,4.879582,,,27,state,MN
4971,24,mo,2020-05-08,-1.0,2020-07-11,64,1.8974360000000001,,,29,state,MO
4972,25,ms,2020-05-08,0.0,2020-07-11,64,4.812981,,,28,state,MS
