,geo_value,time_value,direction,issue,lag,value,stderr,sample_size
25,mn,2019-02-27,0,2020-06-20,479,563.79001218027,2.632019226524,4105
26,mo,2019-02-27,0,2020-06-20,479,622.04042647712,2.5179632381178,4502
27,mp,2019-02-27,0,2020-06-20,479,561.83720930233,41.490901886431,43
28,ms,2019-02-27,0,2020-06-20,479,556.65060240964,3.3334784024164,2158
29,mt,2019-02-27,0,2020-06-20,479,574.51493428913,6.8135607282984,837
30,nc,2019-02-27,0,2020-06-20,479,552.70191207714,2.0797737311533,6119
31,nd,2019-02-27,0,2020-06-20,479,553.19755244755,6.8482720476496,572
32,ne,2019-02-27,0,2020-06-20,479,585.33966891478,3.8118301702131,1631
33,nh,2019-02-27,-1,2020-06-20,479,550.88273615635,6.1196867328129,921
34,nj,2019-02-27,0,2020-06-20,479,646.06551121005,1.986005991676,6289
35,nm,2019-02-27,0,2020-06-20,479,549.03875432526,4.9487092068791,1445
36,nv,2019-02-27,0,2020-06-20,479,634.46136986301,4.2287851241348,1825
37,ny,2019-02-27,0,2020-06-20,479,615.25968558837,1.3986243946854,15203
38,oh,2019-02-27,0,2020-06-20,479,611.07879904617,1.7465496249775,9226
39,ok,2019-02-27,0,2020-06-20,479,653.38129010469,3.2786030060374,2961
40,or,2019-02-27,1,2020-06-20,479,705.81499809669,4.4458253436136,2627
41,pa,2019-02-27,0,2020-06-20,479,609.0667489458,1.7228000611479,9723
42,pr,2019-02-27,0,2020-06-20,479,442.76962727994,3.6820675331267,2522
43,ri,2019-02-27,0,2020-06-20,479,594.56049382716,6.0892968884519,810
44,sc,2019-02-27,0,2020-06-20,479,572.42186474064,2.7820937470396,3046
45,sd,2019-02-27,0,2020-06-20,479,549.06880733945,6.9317122270703,654
46,tn,2019-02-27,0,2020-06-20,479,575.83029418916,2.4358824370337,4113
47,tx,2019-02-27,0,2020-06-20,479,588.02638087387,1.228788918801,15769
48,ut,2019-02-27,0,2020-06-20,479,653.79549496147,4.5213069465777,1687
49,va,2019-02-27,0,2020-06-20,479,593.14129409545,2.3237242758424,5301
50,vi,2019-02-27,0,2020-06-20,479,365.96511627907,22.034231841041,86
51,vt,2019-02-27,0,2020-06-20,479,480.31094049904,8.5522360397867,521
52,wa,2019-02-27,0,2020-06-20,479,642.73793537558,2.7282760141744,4766
53,wi,2019-02-27,0,2020-06-20,479,586.76637603398,2.443545923021,4473
54,wv,2019-02-27,0,2020-06-20,479,564.9949717159,4.4577626112458,1591
55,wy,2019-02-27,0,2020-06-20,479,545.35853658537,8.6081624601628,410
0,ak,2019-02-28,-1,2020-06-20,478,510.59351145038,9.6509651344606,524
1,al,2019-02-28,0,2020-06-20,478,584.74635993011,2.644642443105,3434
2,ar,2019-02-28,0,2020-06-20,478,593.61911421911,3.3478348867965,2145
3,as,2019-02-28,-1,2020-06-20,478,325.06451612903,58.0042255688,31
4,az,2019-02-28,-1,2020-06-20,478,614.06559346468,2.9217380915985,4162
5,ca,2019-02-28,0,2020-06-20,478,649.92364894077,1.1421575081836,23130
6,co,2019-02-28,0,2020-06-20,478,587.03748934962,3.1304998471014,3521
7,ct,2019-02-28,0,2020-06-20,478,624.19317300233,3.2269070216478,2578
8,dc,2019-02-28,-1,2020-06-20,478,459.20267260579,8.0344991435308,449
9,de,2019-02-28,0,2020-06-20,478,588.3665480427,7.547677383678,562
10,fl,2019-02-28,0,2020-06-20,478,577.04816735519,1.5075018055186,11377
11,ga,2019-02-28,0,2020-06-20,478,586.74932077522,2.1900943995264,5521
12,gu,2019-02-28,-1,2020-06-20,478,555.90967741935,23.641411282296,155
13,hi,2019-02-28,0,2020-06-20,478,580.90287769784,6.2511492470976,834
14,ia,2019-02-28,0,2020-06-20,478,607.58910891089,3.0564079430214,2626
15,id,2019-02-28,0,2020-06-20,478,613.42797494781,6.0376429531417,958
16,il,2019-02-28,0,2020-06-20,478,622.45754132231,1.7040215894985,9680
17,in,2019-02-28,0,2020-06-20,478,597.78073642605,2.4183093763887,4807
18,ks,2019-02-28,0,2020-06-20,478,596.65074626866,3.2637965852238,2345
19,ky,2019-02-28,0,2020-06-20,478,600.15370539799,2.9494260515133,3279
20,la,2019-02-28,0,2020-06-20,478,554.06635757751,2.8798583207977,3451
21,ma,2019-02-28,0,2020-06-20,478,614.41510574018,2.6374390370948,4965
22,md,2019-02-28,0,2020-06-20,478,585.28348271447,2.7109657336843,3905
23,me,2019-02-28,0,2020-06-20,478,552.90747663551,5.8360912919418,1070
24,mi,2019-02-28,0,2020-06-20,478,590.47324394144,1.9218563510559,8129
25,mn,2019-02-28,0,2020-06-20,478,551.37895762299,2.6855657851437,4106
26,mo,2019-02-28,0,2020-06-20,478,652.37649933363,2.7082529433566,4502
27,mp,2019-02-28,-1,2020-06-20,478,546.48888888889,32.744968342321,45
28,ms,2019-02-28,0,2020-06-20,478,555.77468706537,3.4820326290588,2157
29,mt,2019-02-28,0,2020-06-20,478,545.58064516129,7.1705360879464,837
30,nc,2019-02-28,-1,2020-06-20,478,551.87158960954,2.1618117962821,6121
31,nd,2019-02-28,0,2020-06-20,478,536.13461538462,7.1314652430429,572
32,ne,2019-02-28,-1,2020-06-20,478,580.29123237278,4.0097557503546,1631
33,nh,2019-02-28,-1,2020-06-20,478,557.11617806732,6.2224837393366,921
34,nj,2019-02-28,0,2020-06-20,478,643.79032771238,1.9909860912836,6286
35,nm,2019-02-28,-1,2020-06-20,478,545.16459197787,5.162695650942,1446
36,nv,2019-02-28,-1,2020-06-20,478,624.67653508772,4.3420306903209,1824
37,ny,2019-02-28,0,2020-06-20,478,611.42100762957,1.4159727618094,15204
38,oh,2019-02-28,0,2020-06-20,478,607.75986556808,1.7733540530216,9224
39,ok,2019-02-28,0,2020-06-20,478,630.1847972973,3.1302787757411,2960
40,or,2019-02-28,0,2020-06-20,478,638.80243623906,3.8960809978082,2627
41,pa,2019-02-28,0,2020-06-20,478,602.48997223079,1.7641521332815,9723
42,pr,2019-02-28,0,2020-06-20,478,462.66812053925,4.0003353767639,2522
43,ri,2019-02-28,0,2020-06-20,478,640.56559405941,6.4780214184787,808
44,sc,2019-02-28,0,2020-06-20,478,578.98620689655,2.9232266603638,3045
45,sd,2019-02-28,0,2020-06-20,478,538.45107033639,7.0353854936684,654
46,tn,2019-02-28,-1,2020-06-20,478,580.81400437637,2.5420571615202,4113
47,tx,2019-02-28,0,2020-06-20,478,587.21872027396,1.2664660702912,15769
48,ut,2019-02-28,0,2020-06-20,478,645.4058056872,4.5742330182349,1688
49,va,2019-02-28,0,2020-06-20,478,587.03130894002,2.3599891830144,5302
50,vi,2019-02-28,0,2020-06-20,478,354.02325581395,21.881248815477,86
51,vt,2019-02-28,0,2020-06-20,478,483.65708812261,8.7286329032849,522
52,wa,2019-02-28,0,2020-06-20,478,636.30297943768,2.7432296367152,4766
53,wi,2019-02-28,0,2020-06-20,478,586.07714669052,2.5109416186462,4472
54,wv,2019-02-28,0,2020-06-20,478,563.94783155248,4.4981670864082,1591
55,wy,2019-02-28,0,2020-06-20,478,528.51463414634,8.831259302514,410
0,ak,2019-03-01,-1,2020-06-20,477,490.72571428571,8.7891366026756,525
1,al,2019-03-01,-1,2020-06-20,477,529.58153756552,2.305375452642,3434
2,ar,2019-03-01,-1,2020-06-20,477,531.18003731343,2.9235475541476,2144
3,as,2019-03-01,-1,2020-06-20,477,341.35483870968,53.751710118074,31
4,az,2019-03-01,-1,2020-06-20,477,570.65882352941,2.7213044247048,4165
5,ca,2019-03-01,-1,2020-06-20,477,608.32991918406,1.0896656715236,23139
6,co,2019-03-01,-1,2020-06-20,477,543.83271797785,2.8325749318708,3521
7,ct,2019-03-01,-1,2020-06-20,477,557.14618069019,2.9583918151075,2579
8,dc,2019-03-01,-1,2020-06-20,477,453.56124721604,7.5897105007315,449
9,de,2019-03-01,-1,2020-06-20,477,600.96625222025,7.8393319387976,563
10,fl,2019-03-01,-1,2020-06-20,477,530.53410089647,1.3816889997008,11378
11,ga,2019-03-01,-1,2020-06-20,477,531.4724737414,1.9709063909866,5522
12,gu,2019-03-01,-1,2020-06-20,477,571.0625,22.445012626073,160
13,hi,2019-03-01,-1,2020-06-20,477,559.3245508982,5.7526881038874,835
14,ia,2019-03-01,-1,2020-06-20,477,550.84278644842,2.7913170145882,2627
15,id,2019-03-01,-1,2020-06-20,477,579.17118997912,5.6248988829305,958
16,il,2019-03-01,-1,2020-06-20,477,570.78326446281,1.6156501097146,9680
17,in,2019-03-01,-1,2020-06-20,477,536.51830282862,2.1454125738853,4808
18,ks,2019-03-01,-1,2020-06-20,477,535.11002132196,2.895763340813,2345
19,ky,2019-03-01,-1,2020-06-20,477,541.95486428789,2.6086145074736,3279
20,la,2019-03-01,-1,2020-06-20,477,497.58400926999,2.468986595041,3452
21,ma,2019-03-01,-1,2020-06-20,477,522.30299979867,2.3009797800946,4967
22,md,2019-03-01,-1,2020-06-20,477,591.90657793704,2.7276176059901,3907
23,me,2019-03-01,-1,2020-06-20,477,488.74906716418,5.0403314269456,1072
24,mi,2019-03-01,-1,2020-06-20,477,539.75651746188,1.7890506637977,8132
25,mn,2019-03-01,-1,2020-06-20,477,516.66455542022,2.4534287105381,4105
26,mo,2019-03-01,-1,2020-06-20,477,545.65178769709,2.1730401794902,4503
27,mp,2019-03-01,-1,2020-06-20,477,527.95348837209,36.041534325749,43
28,ms,2019-03-01,-1,2020-06-20,477,502.06950880445,2.9510730298152,2158
29,mt,2019-03-01,-1,2020-06-20,477,516.68219832736,6.3266884473851,837
30,nc,2019-03-01,-1,2020-06-20,477,519.3732440379,1.9813539484083,6122
31,nd,2019-03-01,-1,2020-06-20,477,485.6013986014,6.333994367303,572
32,ne,2019-03-01,-1,2020-06-20,477,519.61863887186,3.6498231995072,1631
33,nh,2019-03-01,-1,2020-06-20,477,504.21932681868,5.6826719371735,921
34,nj,2019-03-01,-1,2020-06-20,477,616.75926220385,2.0022450507119,6289
35,nm,2019-03-01,-1,2020-06-20,477,506.72110726644,4.6944639358302,1445
36,nv,2019-03-01,-1,2020-06-20,477,588.33899233297,4.0882820074346,1826
37,ny,2019-03-01,-1,2020-06-20,477,565.72454145027,1.3595540773143,15211
38,oh,2019-03-01,-1,2020-06-20,477,556.37329286798,1.620135708683,9226
39,ok,2019-03-01,-1,2020-06-20,477,543.04355165429,2.5706291298596,2962
40,or,2019-03-01,-1,2020-06-20,477,593.88584474886,3.5784504179933,2628
41,pa,2019-03-01,-1,2020-06-20,477,571.73423840378,1.699859156518,9723
42,pr,2019-03-01,-1,2020-06-20,477,428.17294724316,3.6180170680812,2521
43,ri,2019-03-01,-1,2020-06-20,477,529.88504326329,5.2578890776272,809
44,sc,2019-03-01,-1,2020-06-20,477,528.02923784494,2.6889700232732,3044
45,sd,2019-03-01,-1,2020-06-20,477,497.5749235474,6.0870916830234,654
46,tn,2019-03-01,-1,2020-06-20,477,536.70855614973,2.3004464564027,4114
47,tx,2019-03-01,-1,2020-06-20,477,535.08483388283,1.1586157705473,15772
48,ut,2019-03-01,-1,2020-06-20,477,609.75696502667,4.467570830158,1687
49,va,2019-03-01,-1,2020-06-20,477,569.68005279035,2.378763804154,5304
50,vi,2019-03-01,-1,2020-06-20,477,388.32941176471,20.522088859528,85
51,vt,2019-03-01,-1,2020-06-20,477,454.40038314176,7.8155925625978,522
52,wa,2019-03-01,-1,2020-06-20,477,595.62749213012,2.6026063517311,4765
53,wi,2019-03-01,-1,2020-06-20,477,528.80997093673,2.2499553287767,4473
54,wv,2019-03-01,-1,2020-06-20,477,534.30861093652,4.1244475448939,1591
55,wy,2019-03-01,-1,2020-06-20,477,489.77804878049,7.8964392464332,410
0,ak,2019-03-02,0,2020-06-20,476,596.17300380228,11.220693496592,526
1,al,2019-03-02,-1,2020-06-20,476,612.4242865463,3.0691342977071,3434
2,ar,2019-03-02,-1,2020-06-20,476,614.66930970149,3.9755850396758,2144
3,as,2019-03-02,-1,2020-06-20,476,313.375,53.514125170294,32
4,az,2019-03-02,-1,2020-06-20,476,649.78780604897,3.3471138241407,4166
5,ca,2019-03-02,0,2020-06-20,476,737.16446941863,1.3753400538547,23135
6,co,2019-03-02,-1,2020-06-20,476,668.9207611474,3.7735783848168,3521
7,ct,2019-03-02,0,2020-06-20,476,712.88052754073,3.9915053100106,2578
8,dc,2019-03-02,-1,2020-06-20,476,520.35634743875,9.8225776990545,449
9,de,2019-03-02,-1,2020-06-20,476,643.14564831261,8.4755812416009,563
10,fl,2019-03-02,-1,2020-06-20,476,611.58945518453,1.6952296619705,11380
11,ga,2019-03-02,-1,2020-06-20,476,613.9916696849,2.5388282051396,5522
12,gu,2019-03-02,0,2020-06-20,476,610.28025477707,24.455160223111,157
13,hi,2019-03-02,-1,2020-06-20,476,647.44790419162,7.001725881179,835
14,ia,2019-03-02,-1,2020-06-20,476,647.77007993909,3.6909473376552,2627
15,id,2019-03-02,-1,2020-06-20,476,661.21920668058,6.6788276674846,958
16,il,2019-03-02,-1,2020-06-20,476,669.65523297861,1.9929230067331,9679
17,in,2019-03-02,-1,2020-06-20,476,626.60657101268,2.8014023615166,4809
18,ks,2019-03-02,-1,2020-06-20,476,631.71312872975,3.988079929557,2346
19,ky,2019-03-02,-1,2020-06-20,476,634.81061299177,3.4228346841593,3279
20,la,2019-03-02,-1,2020-06-20,476,547.14376811594,3.1399546782661,3450
21,ma,2019-03-02,0,2020-06-20,476,682.65585984696,3.2110182521398,4966
22,md,2019-03-02,-1,2020-06-20,476,662.6987704918,3.2426618922528,3904
23,me,2019-03-02,-1,2020-06-20,476,567.9822761194,6.1110334651143,1072
24,mi,2019-03-02,-1,2020-06-20,476,633.33370220091,2.3351822684645,8133
25,mn,2019-03-02,-1,2020-06-20,476,606.03068679981,3.1503234185188,4106
26,mo,2019-03-02,-1,2020-06-20,476,635.53275594048,2.8086962324842,4503
27,mp,2019-03-02,-1,2020-06-20,476,514.34090909091,41.021444698345,44
28,ms,2019-03-02,-1,2020-06-20,476,568.86237256719,3.984871786615,2158
29,mt,2019-03-02,-1,2020-06-20,476,606.81123058542,7.904535521292,837
30,nc,2019-03-02,-1,2020-06-20,476,592.30550563633,2.5136976111979,6121
31,nd,2019-03-02,-1,2020-06-20,476,557.36188811189,8.3829385249875,572
32,ne,2019-03-02,-1,2020-06-20,476,643.16309012876,4.8213465396065,1631
33,nh,2019-03-02,-1,2020-06-20,476,616.27144408252,6.8513864073557,921
34,nj,2019-03-02,0,2020-06-20,476,737.73895071542,2.5241892200599,6290
35,nm,2019-03-02,-1,2020-06-20,476,571.16470588235,5.828115393657,1445
36,nv,2019-03-02,-1,2020-06-20,476,681.05473453749,4.8683091907941,1827
37,ny,2019-03-02,-1,2020-06-20,476,685.13076923077,1.7547709977769,15210
38,oh,2019-03-02,-1,2020-06-20,476,649.15747263466,2.0983939390619,9227
39,ok,2019-03-02,-1,2020-06-20,476,651.04964539007,3.4978202158576,2961
40,or,2019-03-02,-1,2020-06-20,476,683.36595582635,4.2921355906187,2626
41,pa,2019-03-02,-1,2020-06-20,476,649.83288770053,2.1183509115853,9724
42,pr,2019-03-02,0,2020-06-20,476,554.75774424146,4.4743098245384,2518
43,ri,2019-03-02,0,2020-06-20,476,719.85767326733,7.3027144474954,808
44,sc,2019-03-02,-1,2020-06-20,476,595.72563176895,3.4421596743149,3047
45,sd,2019-03-02,-1,2020-06-20,476,572.0,8.3932774314215,654
46,tn,2019-03-02,-1,2020-06-20,476,623.8484922179,3.02893692571,4112
47,tx,2019-03-02,-1,2020-06-20,476,632.24499112351,1.5095684314124,15772
48,ut,2019-03-02,-1,2020-06-20,476,725.65619442798,5.5937477281241,1687
49,va,2019-03-02,-1,2020-06-20,476,644.54742598529,2.9076676968159,5303
50,vi,2019-03-02,0,2020-06-20,476,426.04651162791,25.019056523445,86
51,vt,2019-03-02,0,2020-06-20,476,533.01535508637,9.6126151098342,521
52,wa,2019-03-02,-1,2020-06-20,476,699.16089783931,3.1814401918703,4767
53,wi,2019-03-02,-1,2020-06-20,476,625.68902302705,2.9156911903044,4473
54,wv,2019-03-02,-1,2020-06-20,476,597.17159019485,5.1330639496368,1591
55,wy,2019-03-02,-1,2020-06-20,476,583.8756097561,10.680557461452,410
0,ak,2019-03-03,1,2020-06-20,475,619.4391634981,12.223451213249,526
1,al,2019-03-03,0,2020-06-20,475,710.62550960978,3.5901303165849,3434
2,ar,2019-03-03,1,2020-06-20,475,735.75128324778,4.6528036378477,2143
3,as,2019-03-03,-1,2020-06-20,475,292.58823529412,50.452182010321,34
4,az,2019-03-03,0,2020-06-20,475,719.86218487395,3.7910632794836,4165
5,ca,2019-03-03,1,2020-06-20,475,782.06056545046,1.5292663368307,23132
6,co,2019-03-03,1,2020-06-20,475,747.19852314683,4.2781695367728,3521
7,ct,2019-03-03,1,2020-06-20,475,739.36229635376,4.1211160817497,2578
8,dc,2019-03-03,0,2020-06-20,475,571.35857461025,10.377983891941,449
9,de,2019-03-03,1,2020-06-20,475,714.03552397869,9.1252022601318,563
10,fl,2019-03-03,0,2020-06-20,475,670.87335208297,1.8897067291604,11378
11,ga,2019-03-03,0,2020-06-20,475,694.54971925376,2.8645717877595,5521
12,gu,2019-03-03,1,2020-06-20,475,665.9746835443,27.348400531653,158
13,hi,2019-03-03,1,2020-06-20,475,699.51497005988,8.0033885974913,835
14,ia,2019-03-03,0,2020-06-20,475,728.74533688618,4.1146020233915,2627
15,id,2019-03-03,0,2020-06-20,475,735.71920668058,7.4323853000468,958
16,il,2019-03-03,1,2020-06-20,475,751.90225253151,2.2726510923132,9678
17,in,2019-03-03,0,2020-06-20,475,713.48814475874,3.1427909026094,4808
18,ks,2019-03-03,1,2020-06-20,475,797.26098081023,4.6850015961266,2345
19,ky,2019-03-03,1,2020-06-20,475,719.42207990241,3.8451019207642,3279
20,la,2019-03-03,0,2020-06-20,475,606.99015063731,3.5045180435794,3452
21,ma,2019-03-03,1,2020-06-20,475,689.49305415744,3.1913478986015,4967
22,md,2019-03-03,1,2020-06-20,475,743.14805327869,3.5601626390821,3904
23,me,2019-03-03,0,2020-06-20,475,616.17257462687,6.6038691430425,1072
24,mi,2019-03-03,0,2020-06-20,475,694.86457564576,2.6115478874257,8130
25,mn,2019-03-03,0,2020-06-20,475,662.62347783731,3.474520303267,4106
26,mo,2019-03-03,1,2020-06-20,475,812.11769931157,3.5124689163758,4503
27,mp,2019-03-03,0,2020-06-20,475,532.71428571429,35.309898749872,42
28,ms,2019-03-03,0,2020-06-20,475,662.64179796108,4.5022911129277,2158
29,mt,2019-03-03,0,2020-06-20,475,651.49342891278,8.9070242758725,837
30,nc,2019-03-03,1,2020-06-20,475,660.84259561948,2.809668720753,6118
31,nd,2019-03-03,0,2020-06-20,475,657.76048951049,9.1570364478493,572
32,ne,2019-03-03,0,2020-06-20,475,729.93991416309,5.4016052612798,1631
33,nh,2019-03-03,1,2020-06-20,475,682.57003257329,7.3000526180008,921
34,nj,2019-03-03,1,2020-06-20,475,797.98457869634,2.6960949199523,6290
35,nm,2019-03-03,0,2020-06-20,475,641.46643598616,6.4610315617185,1445
36,nv,2019-03-03,0,2020-06-20,475,728.99452354874,5.3965711681928,1826
37,ny,2019-03-03,1,2020-06-20,475,736.69215093347,1.8647976294546,15212
38,oh,2019-03-03,1,2020-06-20,475,733.7647696477,2.3202806046826,9225
39,ok,2019-03-03,1,2020-06-20,475,792.35608108108,4.2299331831054,2960
40,or,2019-03-03,0,2020-06-20,475,737.08907499048,4.7925728824407,2627
41,pa,2019-03-03,1,2020-06-20,475,729.66474701769,2.3033350489232,9724
42,pr,2019-03-03,1,2020-06-20,475,603.10524225576,4.798872322879,2518
43,ri,2019-03-03,1,2020-06-20,475,708.32632880099,7.2583456198588,809
44,sc,2019-03-03,0,2020-06-20,475,663.33836560551,3.770417621501,3047
45,sd,2019-03-03,0,2020-06-20,475,659.14088820827,9.6365347396534,653
46,tn,2019-03-03,1,2020-06-20,475,706.95282101167,3.3786380847601,4112
47,tx,2019-03-03,1,2020-06-20,475,721.35766377069,1.6886326401704,15769
48,ut,2019-03-03,1,2020-06-20,475,826.47125074096,6.3127526036617,1687
49,va,2019-03-03,1,2020-06-20,475,715.18929110106,3.2159361802911,5304
50,vi,2019-03-03,1,2020-06-20,475,513.45348837209,26.333137030669,86
51,vt,2019-03-03,1,2020-06-20,475,582.07088122605,10.503374907725,522
52,wa,2019-03-03,1,2020-06-20,475,762.98929246273,3.5986510942049,4763
53,wi,2019-03-03,0,2020-06-20,475,690.66890230271,3.2781647951388,4473
54,wv,2019-03-03,1,2020-06-20,475,685.43683218102,5.7451053349883,1591
55,wy,2019-03-03,0,2020-06-20,475,655.74146341463,11.427669011215,410
0,ak,2019-03-04,1,2020-06-20,474,547.91254752852,9.5440922850467,526
1,al,2019-03-04,1,2020-06-20,474,597.78450786255,2.6003581965021,3434
2,ar,2019-03-04,1,2020-06-20,474,623.11986940299,3.4160854664946,2144
3,as,2019-03-04,0,2020-06-20,474,411.22222222222,76.001355763386,27
4,az,2019-03-04,0,2020-06-20,474,621.88472622478,2.9471832380693,4164
5,ca,2019-03-04,0,2020-06-20,474,654.74893046973,1.1400035517839,23141
6,co,2019-03-04,1,2020-06-20,474,627.92788188529,3.136591808226,3522
7,ct,2019-03-04,1,2020-06-20,474,737.95849495733,3.8907668835601,2578
8,dc,2019-03-04,0,2020-06-20,474,468.85523385301,8.3547709301085,449
9,de,2019-03-04,1,2020-06-20,474,598.15630550622,7.3175375485388,563
10,fl,2019-03-04,0,2020-06-20,474,582.82346221441,1.5061926514561,11380
11,ga,2019-03-04,0,2020-06-20,474,586.85690998008,2.1701873822135,5521
12,gu,2019-03-04,1,2020-06-20,474,626.87898089172,24.633779102406,157
13,hi,2019-03-04,1,2020-06-20,474,606.5906921241,6.1426712243432,838
14,ia,2019-03-04,1,2020-06-20,474,623.63913208984,3.0802988110719,2627
15,id,2019-03-04,1,2020-06-20,474,637.37851929093,5.5835395131138,959
16,il,2019-03-04,1,2020-06-20,474,642.80460839016,1.7188495824078,9678
17,in,2019-03-04,0,2020-06-20,474,604.0690659455,2.4037129431767,4807
18,ks,2019-03-04,1,2020-06-20,474,622.30149253731,3.236274282377,2345
19,ky,2019-03-04,1,2020-06-20,474,613.57731015554,2.9412210401464,3279
20,la,2019-03-04,0,2020-06-20,474,557.10663575775,3.0906014949001,3451
21,ma,2019-03-04,1,2020-06-20,474,713.3219895288,3.2347713147291,4966
22,md,2019-03-04,1,2020-06-20,474,603.96262160778,2.7563408164163,3906
23,me,2019-03-04,1,2020-06-20,474,625.32399626517,6.1724307908369,1071
24,mi,2019-03-04,0,2020-06-20,474,592.68753074274,1.9952908614929,8132
25,mn,2019-03-04,0,2020-06-20,474,564.67705796396,2.7154525040952,4106
26,mo,2019-03-04,1,2020-06-20,474,637.90828336664,2.4716020105618,4503
27,mp,2019-03-04,-1,2020-06-20,474,507.30952380952,41.016589489511,42
28,ms,2019-03-04,0,2020-06-20,474,575.07974038016,3.5211825393656,2157
29,mt,2019-03-04,0,2020-06-20,474,564.12425328554,6.7840221139588,837
30,nc,2019-03-04,0,2020-06-20,474,559.55726188531,2.1644003778257,6121
31,nd,2019-03-04,0,2020-06-20,474,549.03496503497,6.5309872932798,572
32,ne,2019-03-04,1,2020-06-20,474,596.8025751073,4.0457932315256,1631
33,nh,2019-03-04,1,2020-06-20,474,662.43431053203,6.7566088781153,921
34,nj,2019-03-04,1,2020-06-20,474,717.92033709652,2.3013670086986,6289
35,nm,2019-03-04,0,2020-06-20,474,562.03667820069,5.0278178832442,1445
36,nv,2019-03-04,0,2020-06-20,474,640.56876712329,4.2155670619273,1825
37,ny,2019-03-04,1,2020-06-20,474,666.77945043387,1.6338205541121,15212
38,oh,2019-03-04,1,2020-06-20,474,624.15076956427,1.78974767895,9226
39,ok,2019-03-04,1,2020-06-20,474,667.24577987846,3.1365369791223,2962
40,or,2019-03-04,0,2020-06-20,474,641.28016749144,3.6788906661895,2627
41,pa,2019-03-04,1,2020-06-20,474,642.5134217834,1.9366659734635,9723
42,pr,2019-03-04,1,2020-06-20,474,482.73351866561,3.9953030743602,2518
43,ri,2019-03-04,1,2020-06-20,474,757.2521631644,7.3408266973057,809
44,sc,2019-03-04,0,2020-06-20,474,580.85658024286,2.8628410566567,3047
45,sd,2019-03-04,1,2020-06-20,474,570.96636085627,7.6025352837539,654
46,tn,2019-03-04,1,2020-06-20,474,593.63287138342,2.5729184734647,4113
47,tx,2019-03-04,1,2020-06-20,474,611.98357849353,1.2636046376367,15772
48,ut,2019-03-04,1,2020-06-20,474,660.96443390634,4.6334941967463,1687
49,va,2019-03-04,1,2020-06-20,474,597.4100678733,2.4385010954763,5304
50,vi,2019-03-04,1,2020-06-20,474,403.56976744186,22.37765362722,86
51,vt,2019-03-04,1,2020-06-20,474,521.68007662835,8.1062055419416,522
52,wa,2019-03-04,1,2020-06-20,474,644.64219798658,2.7210625167891,4768
53,wi,2019-03-04,1,2020-06-20,474,597.09588734913,2.5046686433981,4474
54,wv,2019-03-04,1,2020-06-20,474,623.84842767296,4.7610136586872,1590
55,wy,2019-03-04,1,2020-06-20,474,560.29268292683,8.5630253586031,410
0,ak,2019-03-05,1,2020-06-20,473,535.00380228137,8.9616702438374,526
1,al,2019-03-05,0,2020-06-20,473,596.1808386721,2.4182574006456,3434
2,ar,2019-03-05,0,2020-06-20,473,602.19356343284,3.0421796010907,2144
3,as,2019-03-05,1,2020-06-20,473,481.77777777778,78.396707103745,27
4,az,2019-03-05,0,2020-06-20,473,608.57780979827,2.8515442861108,4164
5,ca,2019-03-05,0,2020-06-20,473,645.39900605013,1.0972227368012,23140
6,co,2019-03-05,0,2020-06-20,473,603.73871059358,2.908058921931,3521
7,ct,2019-03-05,1,2020-06-20,473,609.14119472459,3.0228183602801,2578
8,dc,2019-03-05,0,2020-06-20,473,466.3140311804,8.0905409052605,449
9,de,2019-03-05,0,2020-06-20,473,597.8756660746,6.7839242488275,563
10,fl,2019-03-05,0,2020-06-20,473,575.73297601265,1.4365142880688,11381
11,ga,2019-03-05,0,2020-06-20,473,583.38210793191,2.0666710282043,5522
12,gu,2019-03-05,1,2020-06-20,473,554.64705882353,24.284792740753,153
13,hi,2019-03-05,0,2020-06-20,473,594.18682634731,5.6557017740533,835
14,ia,2019-03-05,0,2020-06-20,473,614.53292729349,2.8678475056144,2627
15,id,2019-03-05,0,2020-06-20,473,627.59019812304,5.5011021567159,959
16,il,2019-03-05,0,2020-06-20,473,623.04980367845,1.6338707552552,9678
17,in,2019-03-05,0,2020-06-20,473,598.31079675473,2.2926748744192,4807
18,ks,2019-03-05,0,2020-06-20,473,606.13773987207,3.1101069870924,2345
19,ky,2019-03-05,0,2020-06-20,473,595.7881097561,2.7837832139181,3280
20,la,2019-03-05,0,2020-06-20,473,584.80127462341,3.2030575149573,3452
21,ma,2019-03-05,0,2020-06-20,473,576.04754230459,2.4428129656785,4964
22,md,2019-03-05,0,2020-06-20,473,597.44049142565,2.5765678528278,3907
23,me,2019-03-05,0,2020-06-20,473,548.97854477612,5.5453623771032,1072
24,mi,2019-03-05,0,2020-06-20,473,591.31734907168,1.9429292536398,8133
25,mn,2019-03-05,0,2020-06-20,473,559.86358099878,2.6006922782357,4105
26,mo,2019-03-05,0,2020-06-20,473,612.3768598712,2.275474784032,4503
27,mp,2019-03-05,0,2020-06-20,473,555.18181818182,42.503504055614,44
28,ms,2019-03-05,0,2020-06-20,473,575.58711770158,3.3059444360711,2158
29,mt,2019-03-05,0,2020-06-20,473,548.48506571087,6.5655072092695,837
30,nc,2019-03-05,0,2020-06-20,473,555.40222185917,2.0974057030504,6121
31,nd,2019-03-05,0,2020-06-20,473,537.83216783217,6.668317274123,572
