,geo_value,time_value,direction,issue,lag,value,stderr,sample_size
0,ak,2019-01-03,1,2020-06-23,537,0.047653750963659,0.0016836056355997,525
1,al,2019-01-03,1,2020-06-23,537,0.072015973917746,0.00058523870069584,3433
2,ar,2019-01-03,1,2020-06-23,537,0.057627036409639,0.00079977246544919,2144
3,as,2019-01-03,0,2020-06-23,537,0.090324138668028,0.0078642220715998,32
4,az,2019-01-03,1,2020-06-23,537,0.048100927044861,0.00051713299627012,4165
5,ca,2019-01-03,1,2020-06-23,537,0.045803760301775,0.00023005939839234,23119
6,co,2019-01-03,1,2020-06-23,537,0.053799750730967,0.00062954062100548,3521
7,ct,2019-01-03,1,2020-06-23,537,0.088863858236763,0.0011223603355797,2578
8,dc,2019-01-03,1,2020-06-23,537,0.065404871475487,0.0016106030583919,449
9,de,2019-01-03,1,2020-06-23,537,0.077099234450645,0.0019884957304534,563
10,fl,2019-01-03,1,2020-06-23,537,0.049210474297406,0.00027695870184198,11371
11,ga,2019-01-03,1,2020-06-23,537,0.051317610968716,0.00039462267017274,5522
12,gu,2019-01-03,0,2020-06-23,537,0.083674251759574,0.0036411986060509,166
13,hi,2019-01-03,1,2020-06-23,537,0.024659805331182,0.00070556997091017,834
14,ia,2019-01-03,1,2020-06-23,537,0.092034260956753,0.001088906546769,2628
15,id,2019-01-03,1,2020-06-23,537,0.046285029852663,0.00093154665734437,959
16,il,2019-01-03,1,2020-06-23,537,0.062125963279036,0.00038930837291347,9678
17,in,2019-01-03,1,2020-06-23,537,0.053482029806873,0.00053035708871584,4807
18,ks,2019-01-03,1,2020-06-23,537,0.067121411288333,0.00085743692570488,2346
19,ky,2019-01-03,1,2020-06-23,537,0.064976009958594,0.00072983971917108,3277
20,la,2019-01-03,1,2020-06-23,537,0.052591094400142,0.00053303309194645,3451
21,ma,2019-01-03,1,2020-06-23,537,0.076509138033277,0.00070993754371624,4960
22,md,2019-01-03,1,2020-06-23,537,0.075549224505176,0.00068741967993223,3902
23,me,2019-01-03,1,2020-06-23,537,0.062783190383075,0.0012400157810833,1072
24,mi,2019-01-03,1,2020-06-23,537,0.050387261407504,0.00038141176841661,8130
25,mn,2019-01-03,1,2020-06-23,537,0.084653516028372,0.00079463611015016,4104
26,mo,2019-01-03,1,2020-06-23,537,0.070854879297895,0.00067194394166855,4502
27,mp,2019-01-03,0,2020-06-23,537,0.085126339951136,0.0070315565977026,45
28,ms,2019-01-03,1,2020-06-23,537,0.049312094682017,0.00064264044374675,2156
29,mt,2019-01-03,1,2020-06-23,537,0.060279718741013,0.0013612757425835,837
30,nc,2019-01-03,1,2020-06-23,537,0.060472455817026,0.00045273918552067,6113
31,nd,2019-01-03,1,2020-06-23,537,0.089900068689878,0.0022647500642945,572
32,ne,2019-01-03,1,2020-06-23,537,0.059986527359651,0.00098229778863099,1629
33,nh,2019-01-03,1,2020-06-23,537,0.073377809589102,0.001449737715535,921
34,nj,2019-01-03,1,2020-06-23,537,0.085323860469237,0.00061480742003438,6285
35,nm,2019-01-03,1,2020-06-23,537,0.03486689973759,0.00060743034030087,1446
36,nv,2019-01-03,1,2020-06-23,537,0.031572390941233,0.00052044182359844,1822
37,ny,2019-01-03,1,2020-06-23,537,0.071423023063219,0.00036903248469419,15192
38,oh,2019-01-03,1,2020-06-23,537,0.062513914010438,0.00044272307472208,9223
39,ok,2019-01-03,1,2020-06-23,537,0.047823997592932,0.00054309019165839,2960
40,or,2019-01-03,1,2020-06-23,537,0.042909679845403,0.00063105038522154,2627
41,pa,2019-01-03,1,2020-06-23,537,0.073174926274525,0.00049157712727868,9722
42,pr,2019-01-03,1,2020-06-23,537,0.042398552017589,0.00061566666680381,2525
43,ri,2019-01-03,1,2020-06-23,537,0.068143187525234,0.0016782708643761,806
44,sc,2019-01-03,1,2020-06-23,537,0.047788230801367,0.00054149595273688,3043
45,sd,2019-01-03,1,2020-06-23,537,0.072227770715381,0.0019353424613037,654
46,tn,2019-01-03,1,2020-06-23,537,0.053792273662323,0.000513503364848,4113
47,tx,2019-01-03,1,2020-06-23,537,0.047400886167169,0.00022636178706511,15764
48,ut,2019-01-03,1,2020-06-23,537,0.066326508577633,0.00096112333373034,1687
49,va,2019-01-03,1,2020-06-23,537,0.065134856508999,0.00055548489488053,5299
50,vi,2019-01-03,1,2020-06-23,537,0.044282952010183,0.0033656587858597,86
51,vt,2019-01-03,1,2020-06-23,537,0.069582115306397,0.0020704324945679,521
52,wa,2019-01-03,1,2020-06-23,537,0.048348235498933,0.00050434041670179,4764
53,wi,2019-01-03,1,2020-06-23,537,0.088089628169942,0.00081340307352273,4474
54,wv,2019-01-03,1,2020-06-23,537,0.066090954657089,0.001115133230653,1591
55,wy,2019-01-03,1,2020-06-23,537,0.053003292180834,0.0019845138385074,409
0,ak,2019-01-04,0,2020-06-23,536,0.034232099284254,0.0010375572908851,526
1,al,2019-01-04,1,2020-06-23,536,0.05229861647505,0.00050569818328037,3434
2,ar,2019-01-04,1,2020-06-23,536,0.052178836979285,0.00069194970408254,2144
3,as,2019-01-04,0,2020-06-23,536,0.087543625930539,0.0069062831807639,35
4,az,2019-01-04,1,2020-06-23,536,0.040108673681393,0.00038507285918309,4164
5,ca,2019-01-04,0,2020-06-23,536,0.039517361774225,0.00018492260857532,23112
6,co,2019-01-04,1,2020-06-23,536,0.049574349398501,0.00052197085574407,3521
7,ct,2019-01-04,1,2020-06-23,536,0.086245030737745,0.0010228599789498,2578
8,dc,2019-01-04,1,2020-06-23,536,0.064029403502252,0.0015202765848292,449
9,de,2019-01-04,1,2020-06-23,536,0.069808633958024,0.0017662524198912,563
10,fl,2019-01-04,1,2020-06-23,536,0.041654423744436,0.00023090711377713,11373
11,ga,2019-01-04,1,2020-06-23,536,0.043458145586088,0.00036901075776007,5522
12,gu,2019-01-04,-1,2020-06-23,536,0.06748238367276,0.0027043685722679,170
13,hi,2019-01-04,0,2020-06-23,536,0.020067679615594,0.00060885634760432,836
14,ia,2019-01-04,1,2020-06-23,536,0.085947063712326,0.0010348785003536,2627
15,id,2019-01-04,0,2020-06-23,536,0.036565797169361,0.00074388378951967,959
16,il,2019-01-04,1,2020-06-23,536,0.05216880915661,0.00034514047015639,9679
17,in,2019-01-04,1,2020-06-23,536,0.048061027122723,0.00048535778903699,4807
18,ks,2019-01-04,1,2020-06-23,536,0.064054762053165,0.00080557973275012,2345
19,ky,2019-01-04,1,2020-06-23,536,0.062557484629765,0.00069901404095429,3277
20,la,2019-01-04,1,2020-06-23,536,0.051570861006474,0.00051019871545528,3451
21,ma,2019-01-04,1,2020-06-23,536,0.08167143362905,0.00073086266377233,4960
22,md,2019-01-04,1,2020-06-23,536,0.075099020687113,0.00066256827704123,3904
23,me,2019-01-04,1,2020-06-23,536,0.072190924386671,0.0013653891982663,1069
