,geo_value,time_value,direction,issue,lag,value,stderr,sample_size
11,ga,2019-01-02,,2020-06-23,538,0.35961609085317,0.0012571818871707,5521
12,gu,2019-01-02,,2020-06-23,538,0.47350672600044,0.01316925237249,163
13,hi,2019-01-02,,2020-06-23,538,0.33972293756176,0.0031745417998486,834
14,ia,2019-01-02,,2020-06-23,538,0.35753319135111,0.0018845237414738,2627
15,id,2019-01-02,,2020-06-23,538,0.39196540383329,0.003024393088037,960
16,il,2019-01-02,,2020-06-23,538,0.37248424878285,0.0010453670167967,9678
17,in,2019-01-02,,2020-06-23,538,0.3677418159472,0.0014501774758184,4808
18,ks,2019-01-02,,2020-06-23,538,0.36834344918042,0.0020816060211129,2346
19,ky,2019-01-02,,2020-06-23,538,0.37537329067318,0.0017551850147912,3278
20,la,2019-01-02,,2020-06-23,538,0.360553767762,0.0016853864141139,3450
21,ma,2019-01-02,,2020-06-23,538,0.35354395645298,0.0015369412627735,4962
22,md,2019-01-02,,2020-06-23,538,0.35606288829601,0.0014755312784362,3902
23,me,2019-01-02,,2020-06-23,538,0.3911977304677,0.0030495292524769,1071
24,mi,2019-01-02,,2020-06-23,538,0.38380681157741,0.0010983487428071,8130
25,mn,2019-01-02,,2020-06-23,538,0.3396611969511,0.0015085879752476,4104
26,mo,2019-01-02,,2020-06-23,538,0.35258712456483,0.001407928744208,4503
27,mp,2019-01-02,,2020-06-23,538,0.41312290389775,0.029070672371503,44
28,ms,2019-01-02,,2020-06-23,538,0.3250096893738,0.002121703462264,2157
29,mt,2019-01-02,,2020-06-23,538,0.36025072520032,0.0033505158204176,837
30,nc,2019-01-02,,2020-06-23,538,0.34904740590641,0.0011342447579892,6114
31,nd,2019-01-02,,2020-06-23,538,0.34085116352375,0.0039297689704205,571
32,ne,2019-01-02,,2020-06-23,538,0.35317544548136,0.002273871205244,1631
33,nh,2019-01-02,,2020-06-23,538,0.3508023220697,0.0031337539651607,921
34,nj,2019-01-02,,2020-06-23,538,0.3317865646102,0.0013048129514286,6286
35,nm,2019-01-02,,2020-06-23,538,0.44915969999877,0.0025418003825592,1446
36,nv,2019-01-02,,2020-06-23,538,0.40386604478647,0.0022171803258922,1822
37,ny,2019-01-02,,2020-06-23,538,0.36655060894903,0.0008818416696414,15196
38,oh,2019-01-02,,2020-06-23,538,0.37605947173437,0.0010651244328853,9223
39,ok,2019-01-02,,2020-06-23,538,0.372443404105,0.0015954316162354,2960
40,or,2019-01-02,,2020-06-23,538,0.38651713226097,0.0018329161172602,2627
41,pa,2019-01-02,,2020-06-23,538,0.37945177211379,0.0010693468270862,9721
42,pr,2019-01-02,,2020-06-23,538,0.45167391466763,0.0023235474349887,2523
43,ri,2019-01-02,,2020-06-23,538,0.3753980203802,0.0039627508813027,807
44,sc,2019-01-02,,2020-06-23,538,0.34618620128458,0.0016535895336418,3043
45,sd,2019-01-02,,2020-06-23,538,0.34891359759603,0.0040847639876398,654
